productId,name,set,key
276378,Consecrated Sphinx,Double Masters 2022,consecrated sphinx
276658,Devoted Druid,Double Masters 2022,devoted druid
277143,Emiel the Blessed,Double Masters 2022,emiel the blessed
276603,Eternal Witness,Double Masters 2022,eternal witness
276798,Forbidden Orchard,Double Masters 2022,forbidden orchard
276918,Food Chain,Double Masters 2022,food chain
276686,Force of Negation,Double Masters 2022,force of negation
276478,Gifts Ungiven,Double Masters 2022,gifts ungiven
276439,Grand Arbiter Augustin IV,Double Masters 2022,grand arbiter augustin iv
276935,Gravecrawler,Double Masters 2022,gravecrawler
276504,Green Sun's Zenith,Double Masters 2022,green suns zenith
276288,Imperial Seal,Double Masters 2022,imperial seal
276484,Lightning Bolt,Double Masters 2022,lightning bolt
276715,Mana Drain,Double Masters 2022,mana drain
276291,Mana Vault,Double Masters 2022,mana vault
276572,Necrotic Ooze,Double Masters 2022,necrotic ooze
276469,Path to Exile,Double Masters 2022,path to exile
276343,Pithing Needle,Double Masters 2022,pithing needle
276539,"Rishkar, Peema Renegade",Double Masters 2022,rishkar peema renegade
276270,Sensei's Divining Top,Double Masters 2022,senseis divining top
277161,Smothering Tithe,Double Masters 2022,smothering tithe
276669,Surgical Extraction,Double Masters 2022,surgical extraction
277214,Warrior's Oath,Double Masters 2022,warriors oath
272582,Arcane Signet,Commander Legends: Battle for Baldur's Gate,arcane signet
272914,Archivist of Oghma,Commander Legends: Battle for Baldur's Gate,archivist of oghma
273720,Aven Mindcensor,Commander Legends: Battle for Baldur's Gate,aven mindcensor
273674,Black Market Connections,Commander Legends: Battle for Baldur's Gate,black market connections
273577,Blasphemous Act,Commander Legends: Battle for Baldur's Gate,blasphemous act
273731,Changeling Outcast,Commander Legends: Battle for Baldur's Gate,changeling outcast
273576,Chaos Warp,Commander Legends: Battle for Baldur's Gate,chaos warp
272580,Command Tower,Commander Legends: Battle for Baldur's Gate,command tower
273484,Crippling Fear,Commander Legends: Battle for Baldur's Gate,crippling fear
273584,Curse of Opulence,Commander Legends: Battle for Baldur's Gate,curse of opulence
273676,Deep Gnome Terramancer,Commander Legends: Battle for Baldur's Gate,deep gnome terramancer
272901,Displacer Kitten,Commander Legends: Battle for Baldur's Gate,displacer kitten
273511,Exotic Orchard,Commander Legends: Battle for Baldur's Gate,exotic orchard
273879,Fellwar Stone,Commander Legends: Battle for Baldur's Gate,fellwar stone
273460,Hullbreaker Horror,Commander Legends: Battle for Baldur's Gate,hullbreaker horror
273798,Jeska's Will,Commander Legends: Battle for Baldur's Gate,jeskas will
273802,Light Up the Stage,Commander Legends: Battle for Baldur's Gate,light up the stage
267051,Lightning Bolt,Commander Legends: Battle for Baldur's Gate,lightning bolt
267058,Luxury Suite,Commander Legends: Battle for Baldur's Gate,luxury suite
273743,Maskwood Nexus,Commander Legends: Battle for Baldur's Gate,maskwood nexus
273376,Manifold Key,Commander Legends: Battle for Baldur's Gate,manifold key
273115,Mind Stone,Commander Legends: Battle for Baldur's Gate,mind stone
273500,Mindcrank,Commander Legends: Battle for Baldur's Gate,mindcrank
267057,Morphic Pool,Commander Legends: Battle for Baldur's Gate,morphic pool
273750,Mutavault,Commander Legends: Battle for Baldur's Gate,mutavault
273549,"Niv-Mizzet, Parun",Commander Legends: Battle for Baldur's Gate,nivmizzet parun
273475,Phyrexian Revoker,Commander Legends: Battle for Baldur's Gate,phyrexian revoker
273386,Prized Statue,Commander Legends: Battle for Baldur's Gate,prized statue
267055,Sea of Clouds,Commander Legends: Battle for Baldur's Gate,sea of clouds
273739,Sevinne's Reclamation,Commander Legends: Battle for Baldur's Gate,sevinnes reclamation
273501,Sol Ring,Commander Legends: Battle for Baldur's Gate,sol ring
273502,Talisman of Dominance,Commander Legends: Battle for Baldur's Gate,talisman of dominance
273587,Talisman of Creativity,Commander Legends: Battle for Baldur's Gate,talisman of creativity
273747,Talisman of Hierarchy,Commander Legends: Battle for Baldur's Gate,talisman of hierarchy
269364,Arcane Signet,Commander: Streets of New Capenna,arcane signet
269716,Blasphemous Act,Commander: Streets of New Capenna,blasphemous act
269664,Chaos Warp,Commander: Streets of New Capenna,chaos warp
269374,Command Tower,Commander: Streets of New Capenna,command tower
269427,Devoted Druid,Commander: Streets of New Capenna,devoted druid
269404,Exotic Orchard,Commander: Streets of New Capenna,exotic orchard
269367,Fellwar Stone,Commander: Streets of New Capenna,fellwar stone
269408,Gavony Township,Commander: Streets of New Capenna,gavony township
269749,Ghostly Pilferer,Commander: Streets of New Capenna,ghostly pilferer
269438,Incubation Druid,Commander: Streets of New Capenna,incubation druid
269636,Path to Exile,Commander: Streets of New Capenna,path to exile
269358,Ponder,Commander: Streets of New Capenna,ponder
269359,Preordain,Commander: Streets of New Capenna,preordain
269458,"Rishkar, Peema Renegade",Commander: Streets of New Capenna,rishkar peema renegade
269371,Sol Ring,Commander: Streets of New Capenna,sol ring
269773,Swords to Plowshares,Commander: Streets of New Capenna,swords to plowshares
269717,"Tivit, Seller of Secrets",Commander: Streets of New Capenna,tivit seller of secrets
269450,Wall of Roots,Commander: Streets of New Capenna,wall of roots
268317,An Offer You Can't Refuse,Streets of New Capenna,an offer you cant refuse
268665,Professional Face-Breaker,Streets of New Capenna,professional facebreaker
268782,Shadow of Mortality,Streets of New Capenna,shadow of mortality
268735,Unlicensed Hearse,Streets of New Capenna,unlicensed hearse
269144,An Offer You Can't Refuse,Promo Pack: Streets of New Capenna,an offer you cant refuse
270006,Professional Face-Breaker,Promo Pack: Streets of New Capenna,professional facebreaker
270076,Shadow of Mortality,Promo Pack: Streets of New Capenna,shadow of mortality
270010,Unlicensed Hearse,Promo Pack: Streets of New Capenna,unlicensed hearse
263036,Arcane Signet,Commander: Kamigawa: Neon Dynasty,arcane signet
263018,Chaos Warp,Commander: Kamigawa: Neon Dynasty,chaos warp
263060,Command Tower,Commander: Kamigawa: Neon Dynasty,command tower
263061,Exotic Orchard,Commander: Kamigawa: Neon Dynasty,exotic orchard
263081,Fellwar Stone,Commander: Kamigawa: Neon Dynasty,fellwar stone
263105,Imposter Mech,Commander: Kamigawa: Neon Dynasty,imposter mech
263082,Mirage Mirror,Commander: Kamigawa: Neon Dynasty,mirage mirror
262837,Ruthless Technomancer,Commander: Kamigawa: Neon Dynasty,ruthless technomancer
262996,"Rishkar, Peema Renegade",Commander: Kamigawa: Neon Dynasty,rishkar peema renegade
263092,Spire of Industry,Commander: Kamigawa: Neon Dynasty,spire of industry
263042,Sol Ring,Commander: Kamigawa: Neon Dynasty,sol ring
263086,Smuggler's Copter,Commander: Kamigawa: Neon Dynasty,smugglers copter
263073,Swords to Plowshares,Commander: Kamigawa: Neon Dynasty,swords to plowshares
263102,Swift Reconfiguration,Commander: Kamigawa: Neon Dynasty,swift reconfiguration
262832,"Yoshimaru, Ever Faithful",Commander: Kamigawa: Neon Dynasty,yoshimaru ever faithful
262050,"Boseiju, Who Endures",Kamigawa: Neon Dynasty,boseiju who endures
262770,Colossal Skyturtle,Kamigawa: Neon Dynasty,colossal skyturtle
262746,"Eiganjo, Seat of the Empire",Kamigawa: Neon Dynasty,eiganjo seat of the empire
262443,March of Wretched Sorrow,Kamigawa: Neon Dynasty,march of wretched sorrow
262434,"Otawara, Soaring City",Kamigawa: Neon Dynasty,otawara soaring city
262172,"Sokenzan, Crucible of Defiance",Kamigawa: Neon Dynasty,sokenzan crucible of defiance
262420,"Takenuma, Abandoned Mire",Kamigawa: Neon Dynasty,takenuma abandoned mire
262130,Thousand-Faced Shadow,Kamigawa: Neon Dynasty,thousandfaced shadow
262694,Touch the Spirit Realm,Kamigawa: Neon Dynasty,touch the spirit realm
262155,Twinshot Sniper,Kamigawa: Neon Dynasty,twinshot sniper
263926,"Boseiju, Who Endures",Promo Pack: Kamigawa: Neon Dynasty,boseiju who endures
263925,"Eiganjo, Seat of the Empire",Promo Pack: Kamigawa: Neon Dynasty,eiganjo seat of the empire
263949,March of Wretched Sorrow,Promo Pack: Kamigawa: Neon Dynasty,march of wretched sorrow
263924,"Otawara, Soaring City",Promo Pack: Kamigawa: Neon Dynasty,otawara soaring city
263923,"Sokenzan, Crucible of Defiance",Promo Pack: Kamigawa: Neon Dynasty,sokenzan crucible of defiance
263984,"Takenuma, Abandoned Mire",Promo Pack: Kamigawa: Neon Dynasty,takenuma abandoned mire
263942,Thousand-Faced Shadow,Promo Pack: Kamigawa: Neon Dynasty,thousandfaced shadow
255865,Abrade,Innistrad: Double Feature,abrade
255686,Hullbreaker Horror,Innistrad: Double Feature,hullbreaker horror
255772,Kessig Flamebreather,Innistrad: Double Feature,kessig flamebreather
255436,Pithing Needle,Innistrad: Double Feature,pithing needle
255774,"Teferi, Who Slows the Sunset",Innistrad: Double Feature,teferi who slows the sunset
255591,The Meathook Massacre,Innistrad: Double Feature,the meathook massacre
255536,"Thalia, Guardian of Thraben",Innistrad: Double Feature,thalia guardian of thraben
247533,Command Tower,Commander Collection: Black,command tower
247525,Reanimate,Commander Collection: Black,reanimate
247528,Sol Ring,Commander Collection: Black,sol ring
247526,Toxic Deluge,Commander Collection: Black,toxic deluge
254178,Arcane Signet,Commander: Innistrad: Crimson Vow,arcane signet
254242,Blasphemous Act,Commander: Innistrad: Crimson Vow,blasphemous act
254244,Command Tower,Commander: Innistrad: Crimson Vow,command tower
254226,Exotic Orchard,Commander: Innistrad: Crimson Vow,exotic orchard
254048,Ghostly Pilferer,Commander: Innistrad: Crimson Vow,ghostly pilferer
254201,Sol Ring,Commander: Innistrad: Crimson Vow,sol ring
254168,Swords to Plowshares,Commander: Innistrad: Crimson Vow,swords to plowshares
253063,Abrade,Innistrad: Crimson Vow,abrade
253668,Hullbreaker Horror,Innistrad: Crimson Vow,hullbreaker horror
253555,Kessig Flamebreather,Innistrad: Crimson Vow,kessig flamebreather
252859,"Thalia, Guardian of Thraben",Innistrad: Crimson Vow,thalia guardian of thraben
248628,Arcane Signet,Commander: Innistrad: Midnight Hunt,arcane signet
248657,Avacyn's Pilgrim,Commander: Innistrad: Midnight Hunt,avacyns pilgrim
248646,Command Tower,Commander: Innistrad: Midnight Hunt,command tower
248600,Eternal Witness,Commander: Innistrad: Midnight Hunt,eternal witness
248636,Exotic Orchard,Commander: Innistrad: Midnight Hunt,exotic orchard
248630,Sol Ring,Commander: Innistrad: Midnight Hunt,sol ring
248596,Swords to Plowshares,Commander: Innistrad: Midnight Hunt,swords to plowshares
248764,Talisman of Dominance,Commander: Innistrad: Midnight Hunt,talisman of dominance
247969,Pithing Needle,Innistrad: Midnight Hunt,pithing needle
248179,"Teferi, Who Slows the Sunset",Innistrad: Midnight Hunt,teferi who slows the sunset
248212,The Meathook Massacre,Innistrad: Midnight Hunt,the meathook massacre
249602,Pithing Needle,Promo Pack: Innistrad: Midnight Hunt,pithing needle
249598,"Teferi, Who Slows the Sunset",Promo Pack: Innistrad: Midnight Hunt,teferi who slows the sunset
249500,The Meathook Massacre,Promo Pack: Innistrad: Midnight Hunt,the meathook massacre
247273,Asmodeus the Archfiend,AFR Ampersand Promos,asmodeus the archfiend
247215,Treasure Vault,AFR Ampersand Promos,treasure vault
247250,Xorn,AFR Ampersand Promos,xorn
243588,Asmodeus the Archfiend,Adventures in the Forgotten Realms,asmodeus the archfiend
243047,Plundering Barbarian,Adventures in the Forgotten Realms,plundering barbarian
243386,Treasure Vault,Adventures in the Forgotten Realms,treasure vault
243290,Xorn,Adventures in the Forgotten Realms,xorn
243883,Arcane Signet,Commander: Adventures in the Forgotten Realms,arcane signet
243841,Brainstorm,Commander: Adventures in the Forgotten Realms,brainstorm
243908,Chaos Warp,Commander: Adventures in the Forgotten Realms,chaos warp
244006,Command Tower,Commander: Adventures in the Forgotten Realms,command tower
243993,Exotic Orchard,Commander: Adventures in the Forgotten Realms,exotic orchard
243988,Fellwar Stone,Commander: Adventures in the Forgotten Realms,fellwar stone
243957,Geier Reach Sanitarium,Commander: Adventures in the Forgotten Realms,geier reach sanitarium
243900,Light Up the Stage,Commander: Adventures in the Forgotten Realms,light up the stage
243726,Loyal Apprentice,Commander: Adventures in the Forgotten Realms,loyal apprentice
243923,Mind Stone,Commander: Adventures in the Forgotten Realms,mind stone
244010,Mishra's Factory,Commander: Adventures in the Forgotten Realms,mishras factory
243926,Phantasmal Image,Commander: Adventures in the Forgotten Realms,phantasmal image
243893,Sol Ring,Commander: Adventures in the Forgotten Realms,sol ring
243981,Swords to Plowshares,Commander: Adventures in the Forgotten Realms,swords to plowshares
243930,Talisman of Indulgence,Commander: Adventures in the Forgotten Realms,talisman of indulgence
244420,Asmodeus the Archfiend,Promo Pack: Adventures in the Forgotten Realms,asmodeus the archfiend
244493,Treasure Vault,Promo Pack: Adventures in the Forgotten Realms,treasure vault
244437,Xorn,Promo Pack: Adventures in the Forgotten Realms,xorn
238607,Arid Mesa,Modern Horizons 2,arid mesa
240154,Cursed Totem,Modern Horizons 2,cursed totem
240166,Dauthi Voidwalker,Modern Horizons 2,dauthi voidwalker
240103,Endurance,Modern Horizons 2,endurance
240035,Esper Sentinel,Modern Horizons 2,esper sentinel
240055,Dragon's Rage Channeler,Modern Horizons 2,dragons rage channeler
239839,Goblin Bombardment,Modern Horizons 2,goblin bombardment
239807,Harmonic Prodigy,Modern Horizons 2,harmonic prodigy
239801,Ignoble Hierarch,Modern Horizons 2,ignoble hierarch
239769,Imperial Recruiter,Modern Horizons 2,imperial recruiter
239836,Liquimetal Torque,Modern Horizons 2,liquimetal torque
238608,Marsh Flats,Modern Horizons 2,marsh flats
239686,Mishra's Factory,Modern Horizons 2,mishras factory
238609,Misty Rainforest,Modern Horizons 2,misty rainforest
239750,Mogg Salvage,Modern Horizons 2,mogg salvage
240043,Persist,Modern Horizons 2,persist
240340,Ornithopter of Paradise,Modern Horizons 2,ornithopter of paradise
239857,"Ragavan, Nimble Pilferer",Modern Horizons 2,ragavan nimble pilferer
238610,Scalding Tarn,Modern Horizons 2,scalding tarn
239843,Skirge Familiar,Modern Horizons 2,skirge familiar
240037,Solitude,Modern Horizons 2,solitude
239741,Subtlety,Modern Horizons 2,subtlety
240149,Strike It Rich,Modern Horizons 2,strike it rich
240341,Tavern Scoundrel,Modern Horizons 2,tavern scoundrel
239388,Unmarked Grave,Modern Horizons 2,unmarked grave
240279,Vile Entomber,Modern Horizons 2,vile entomber
238619,Urza's Saga,Modern Horizons 2,urzas saga
238611,Verdant Catacombs,Modern Horizons 2,verdant catacombs
240045,"Yavimaya, Cradle of Growth",Modern Horizons 2,yavimaya cradle of growth
236120,Arcane Signet,Commander 2021,arcane signet
236143,Battlefield Forge,Commander 2021,battlefield forge
236194,Blasphemous Act,Commander 2021,blasphemous act
236208,Brainstorm,Commander 2021,brainstorm
236151,Command Tower,Commander 2021,command tower
236144,Exotic Orchard,Commander 2021,exotic orchard
236155,Great Furnace,Commander 2021,great furnace
236289,Incubation Druid,Commander 2021,incubation druid
236110,Key to the City,Commander 2021,key to the city
236587,Llanowar Wastes,Commander 2021,llanowar wastes
236130,Mind Stone,Commander 2021,mind stone
236200,Ponder,Commander 2021,ponder
236371,"Rionya, Fire Dancer",Commander 2021,rionya fire dancer
236114,Sculpting Steel,Commander 2021,sculpting steel
236212,Seething Song,Commander 2021,seething song
236220,Shivan Reef,Commander 2021,shivan reef
236137,Sol Ring,Commander 2021,sol ring
236215,Talisman of Creativity,Commander 2021,talisman of creativity
236115,Thousand-Year Elixir,Commander 2021,thousandyear elixir
236361,"Veyran, Voice of Duality",Commander 2021,veyran voice of duality
236347,Yavimaya Coast,Commander 2021,yavimaya coast
237399,Archmage Emeritus,Promo Pack: Strixhaven,archmage emeritus
237403,Baleful Mastery,Promo Pack: Strixhaven,baleful mastery
237419,Blade Historian,Promo Pack: Strixhaven,blade historian
237422,Culling Ritual,Promo Pack: Strixhaven,culling ritual
237407,Professor Onyx,Promo Pack: Strixhaven,professor onyx
235147,Archmage Emeritus,Strixhaven: School of Mages,archmage emeritus
235848,Baleful Mastery,Strixhaven: School of Mages,baleful mastery
235551,Blade Historian,Strixhaven: School of Mages,blade historian
236013,Culling Ritual,Strixhaven: School of Mages,culling ritual
234963,Professor Onyx,Strixhaven: School of Mages,professor onyx
235118,Storm-Kiln Artist,Strixhaven: School of Mages,stormkiln artist
235389,Brainstorm,Strixhaven: Mystical Archive,brainstorm
235309,Chaos Warp,Strixhaven: Mystical Archive,chaos warp
235618,Claim the Firstborn,Strixhaven: Mystical Archive,claim the firstborn
235245,Dark Ritual,Strixhaven: Mystical Archive,dark ritual
233371,Demonic Tutor,Strixhaven: Mystical Archive,demonic tutor
235370,Ephemerate,Strixhaven: Mystical Archive,ephemerate
235513,Grapeshot,Strixhaven: Mystical Archive,grapeshot
235143,Lightning Bolt,Strixhaven: Mystical Archive,lightning bolt
235505,Natural Order,Strixhaven: Mystical Archive,natural order
233369,Swords to Plowshares,Strixhaven: Mystical Archive,swords to plowshares
235648,Tainted Pact,Strixhaven: Mystical Archive,tainted pact
234148,Abrupt Decay,Time Spiral: Remastered,abrupt decay
233724,Angel's Grace,Time Spiral: Remastered,angels grace
233511,Aven Mindcensor,Time Spiral: Remastered,aven mindcensor
234122,Chromatic Star,Time Spiral: Remastered,chromatic star
233438,Chalice of the Void,Time Spiral: Remastered,chalice of the void
233860,Dismember,Time Spiral: Remastered,dismember
234111,Dryad Arbor,Time Spiral: Remastered,dryad arbor
233958,Elvish Mystic,Time Spiral: Remastered,elvish mystic
233987,Eternal Witness,Time Spiral: Remastered,eternal witness
234032,Gemstone Caverns,Time Spiral: Remastered,gemstone caverns
233889,Goblin Engineer,Time Spiral: Remastered,goblin engineer
233919,Grapeshot,Time Spiral: Remastered,grapeshot
233904,Gray Merchant of Asphodel,Time Spiral: Remastered,gray merchant of asphodel
234353,Knight of the Reliquary,Time Spiral: Remastered,knight of the reliquary
234084,"Lavinia, Azorius Renegade",Time Spiral: Remastered,lavinia azorius renegade
233837,Leyline of the Void,Time Spiral: Remastered,leyline of the void
233956,Magus of the Moon,Time Spiral: Remastered,magus of the moon
234359,Manifold Key,Time Spiral: Remastered,manifold key
234014,Nature's Claim,Time Spiral: Remastered,natures claim
233786,Pact of Negation,Time Spiral: Remastered,pact of negation
233436,Path to Exile,Time Spiral: Remastered,path to exile
233776,Ponder,Time Spiral: Remastered,ponder
233569,Silence,Time Spiral: Remastered,silence
233914,Simian Spirit Guide,Time Spiral: Remastered,simian spirit guide
233859,Slaughter Pact,Time Spiral: Remastered,slaughter pact
233897,Snapback,Time Spiral: Remastered,snapback
234009,Sudden Shock,Time Spiral: Remastered,sudden shock
234026,Summoner's Pact,Time Spiral: Remastered,summoners pact
234070,Sylvan Scrying,Time Spiral: Remastered,sylvan scrying
234275,"Urborg, Tomb of Yawgmoth",Time Spiral: Remastered,urborg tomb of yawgmoth
234219,Vesuva,Time Spiral: Remastered,vesuva
233881,"Yawgmoth, Thran Physician",Time Spiral: Remastered,yawgmoth thran physician
231194,Arcane Signet,Commander: Kaldheim,arcane signet
231200,Command Tower,Commander: Kaldheim,command tower
231208,Elvish Mystic,Commander: Kaldheim,elvish mystic
231256,Mind Stone,Commander: Kaldheim,mind stone
231261,Sol Ring,Commander: Kaldheim,sol ring
231287,Windfall,Commander: Kaldheim,windfall
230220,Axgard Cavalry,Kaldheim,axgard cavalry
229209,Blightstep Pathway,Kaldheim,blightstep pathway
230903,"Birgi, God of Storytelling",Kaldheim,birgi god of storytelling
230901,Crippling Fear,Kaldheim,crippling fear
230163,"Esika, God of the Tree",Kaldheim,esika god of the tree
230468,Forest,Kaldheim,forest
230465,Island,Kaldheim,island
229232,"Magda, Brazen Outlaw",Kaldheim,magda brazen outlaw
230185,Maskwood Nexus,Kaldheim,maskwood nexus
230467,Mountain,Kaldheim,mountain
230464,Plains,Kaldheim,plains
230466,Swamp,Kaldheim,swamp
230206,Tibalt's Trickery,Kaldheim,tibalts trickery
231835,Crippling Fear,Promo Pack: Kaldheim,crippling fear
237680,Dark Petition,Promo Pack: Kaldheim,dark petition
231877,Maskwood Nexus,Promo Pack: Kaldheim,maskwood nexus
231875,"Magda, Brazen Outlaw",Promo Pack: Kaldheim,magda brazen outlaw
231957,Tibalt's Trickery,Promo Pack: Kaldheim,tibalts trickery
221311,Command Tower,Commander Collection: Green,command tower
221310,Sol Ring,Commander Collection: Green,sol ring
221309,Worldly Tutor,Commander Collection: Green,worldly tutor
221308,Sylvan Library,Commander Collection: Green,sylvan library
227309,Abrade,Commander Legends,abrade
227189,Aqueous Form,Commander Legends,aqueous form
226694,Arcane Signet,Commander Legends,arcane signet
226866,Blasphemous Act,Commander Legends,blasphemous act
226959,Command Beacon,Commander Legends,command beacon
226644,"Dargo, the Shipwrecker",Commander Legends,dargo the shipwrecker
227335,Eternal Witness,Commander Legends,eternal witness
226624,Fyndhorn Elves,Commander Legends,fyndhorn elves
227184,Impulsive Pilferer,Commander Legends,impulsive pilferer
226653,Jeska's Will,Commander Legends,jeskas will
226634,"Kediss, Emberclaw Familiar",Commander Legends,kediss emberclaw familiar
226121,"Krark, the Thumbless",Commander Legends,krark the thumbless
227008,Mana Drain,Commander Legends,mana drain
226327,"Malcolm, Keen-Eyed Navigator",Commander Legends,malcolm keeneyed navigator
227296,"Nezahal, Primal Tide",Commander Legends,nezahal primal tide
226314,Opposition Agent,Commander Legends,opposition agent
226646,Preordain,Commander Legends,preordain
221354,Rejuvenating Springs,Commander Legends,rejuvenating springs
226641,"Rograkh, Son of Rohgahh",Commander Legends,rograkh son of rohgahh
227010,Sakashima of a Thousand Faces,Commander Legends,sakashima of a thousand faces
226675,Scroll Rack,Commander Legends,scroll rack
226141,Siren Stormtamer,Commander Legends,siren stormtamer
227075,Sol Ring,Commander Legends,sol ring
221350,Spectator Seating,Commander Legends,spectator seating
227063,Swords to Plowshares,Commander Legends,swords to plowshares
226122,"Tevesh Szat, Doom of Fools",Commander Legends,tevesh szat doom of fools
221359,Training Center,Commander Legends,training center
221351,Vault of Champions,Commander Legends,vault of champions
226134,Vampiric Tutor,Commander Legends,vampiric tutor
226941,Wheel of Misfortune,Commander Legends,wheel of misfortune
222385,Arcane Signet,Commander: Zendikar Rising,arcane signet
222536,Changeling Outcast,Commander: Zendikar Rising,changeling outcast
222600,Command Tower,Commander: Zendikar Rising,command tower
222590,Mind Stone,Commander: Zendikar Rising,mind stone
222408,Notion Thief,Commander: Zendikar Rising,notion thief
222389,Sol Ring,Commander: Zendikar Rising,sol ring
223894,Archon of Emeria,Promo Pack: Zendikar Rising,archon of emeria
223880,"Ashaya, Soul of the Wild",Promo Pack: Zendikar Rising,ashaya soul of the wild
223875,Confounding Conundrum,Promo Pack: Zendikar Rising,confounding conundrum
223867,Lotus Cobra,Promo Pack: Zendikar Rising,lotus cobra
223877,Skyclave Apparition,Promo Pack: Zendikar Rising,skyclave apparition
223847,Whir of Invention,Promo Pack: Zendikar Rising,whir of invention
222163,Agadeem's Awakening,Zendikar Rising,agadeems awakening
221884,"Ashaya, Soul of the Wild",Zendikar Rising,ashaya soul of the wild
221969,Archon of Emeria,Zendikar Rising,archon of emeria
221854,Confounding Conundrum,Zendikar Rising,confounding conundrum
222825,Forest,Zendikar Rising,forest
222819,Island,Zendikar Rising,island
221778,Lotus Cobra,Zendikar Rising,lotus cobra
222821,Mountain,Zendikar Rising,mountain
221838,Needleverge Pathway,Zendikar Rising,needleverge pathway
222818,Plains,Zendikar Rising,plains
222038,Sea Gate Restoration,Zendikar Rising,sea gate restoration
222030,Shatterskull Smashing,Zendikar Rising,shatterskull smashing
221860,Skyclave Apparition,Zendikar Rising,skyclave apparition
222820,Swamp,Zendikar Rising,swamp
222003,Ancient Tomb,Zendikar Rising Expeditions,ancient tomb
221814,Arid Mesa,Zendikar Rising Expeditions,arid mesa
221808,Bloodstained Mire,Zendikar Rising Expeditions,bloodstained mire
222006,Cavern of Souls,Zendikar Rising Expeditions,cavern of souls
221806,Flooded Strand,Zendikar Rising Expeditions,flooded strand
221996,Luxury Suite,Zendikar Rising Expeditions,luxury suite
221815,Misty Rainforest,Zendikar Rising Expeditions,misty rainforest
221811,Marsh Flats,Zendikar Rising Expeditions,marsh flats
221818,Prismatic Vista,Zendikar Rising Expeditions,prismatic vista
221816,Morphic Pool,Zendikar Rising Expeditions,morphic pool
221812,Scalding Tarn,Zendikar Rising Expeditions,scalding tarn
221999,Sea of Clouds,Zendikar Rising Expeditions,sea of clouds
221807,Polluted Delta,Zendikar Rising Expeditions,polluted delta
221813,Verdant Catacombs,Zendikar Rising Expeditions,verdant catacombs
221810,Windswept Heath,Zendikar Rising Expeditions,windswept heath
221819,Wasteland,Zendikar Rising Expeditions,wasteland
222001,Strip Mine,Zendikar Rising Expeditions,strip mine
221809,Wooded Foothills,Zendikar Rising Expeditions,wooded foothills
219498,Abrade,Double Masters,abrade
218939,Ad Nauseam,Double Masters,ad nauseam
218813,Adaptive Automaton,Double Masters,adaptive automaton
218842,Basalt Monolith,Double Masters,basalt monolith
218595,Blasphemous Act,Double Masters,blasphemous act
218273,Blinkmoth Nexus,Double Masters,blinkmoth nexus
218848,Blood Moon,Double Masters,blood moon
218844,Brainstorm,Double Masters,brainstorm
219501,Buried Ruin,Double Masters,buried ruin
218734,Chord of Calling,Double Masters,chord of calling
218825,Chromatic Star,Double Masters,chromatic star
218811,Chrome Mox,Double Masters,chrome mox
218444,Crop Rotation,Double Masters,crop rotation
218370,Cyclonic Rift,Double Masters,cyclonic rift
218801,Ethersworn Canonist,Double Masters,ethersworn canonist
218259,Expedition Map,Double Masters,expedition map
218291,Exploration,Double Masters,exploration
218830,Fatal Push,Double Masters,fatal push
218698,Force of Will,Double Masters,force of will
218930,Galvanic Blast,Double Masters,galvanic blast
219546,Imperial Recruiter,Double Masters,imperial recruiter
218810,Manamorphose,Double Masters,manamorphose
219502,Mishra's Factory,Double Masters,mishras factory
218598,Mishra's Bauble,Double Masters,mishras bauble
218602,Mox Opal,Double Masters,mox opal
218333,Noble Hierarch,Double Masters,noble hierarch
218606,Phyrexian Metamorph,Double Masters,phyrexian metamorph
218816,Phyrexian Revoker,Double Masters,phyrexian revoker
218377,Path to Exile,Double Masters,path to exile
218289,Sculpting Steel,Double Masters,sculpting steel
219595,Springleaf Drum,Double Masters,springleaf drum
218824,Time Sieve,Double Masters,time sieve
219532,Toxic Deluge,Double Masters,toxic deluge
218573,Trinisphere,Double Masters,trinisphere
218628,Walking Ballista,Double Masters,walking ballista
216173,Allosaurus Shepherd,Jumpstart,allosaurus shepherd
216119,Buried Ruin,Jumpstart,buried ruin
216243,Curiosity,Jumpstart,curiosity
216252,Emiel the Blessed,Jumpstart,emiel the blessed
216116,Gingerbrute,Jumpstart,gingerbrute
216300,"Lena, Selfless Champion",Jumpstart,lena selfless champion
216484,Lightning Bolt,Jumpstart,lightning bolt
216559,"Linvala, Keeper of Silence",Jumpstart,linvala keeper of silence
216278,Path to Exile,Jumpstart,path to exile
216140,Phyrexian Tower,Jumpstart,phyrexian tower
215960,Reanimate,Jumpstart,reanimate
216235,Rhystic Study,Jumpstart,rhystic study
216611,"Rishkar, Peema Renegade",Jumpstart,rishkar peema renegade
216177,"Selvala, Heart of the Wilds",Jumpstart,selvala heart of the wilds
215443,Chromatic Orrery,Core Set 2021,chromatic orrery
215556,Fabled Passage,Core Set 2021,fabled passage
215728,Ghostly Pilferer,Core Set 2021,ghostly pilferer
215341,Grim Tutor,Core Set 2021,grim tutor
215373,Peer into the Abyss,Core Set 2021,peer into the abyss
215719,Swamp,Core Set 2021,swamp
215571,Transmogrify,Core Set 2021,transmogrify
217288,Chromatic Orrery,Promo Pack: Core Set 2021,chromatic orrery
217293,Fabled Passage,Promo Pack: Core Set 2021,fabled passage
217244,Ghostly Pilferer,Promo Pack: Core Set 2021,ghostly pilferer
