productId,name,set,tcgplayer,cardkingdom,manapool,ck_pct,mp_pct,source,band
222131,Scute Swarm,Zendikar Rising,9.84,11.99,7.86,21.849593495934965,-20.12195121951219,top-5000 GMV,$5-10
590506,Kodama of the West Tree (Anime),Foundations Jumpstart,17.27,27.99,19.03,62.07295888824551,10.19108280254778,top-5000 GMV,$10-20
641772,Godless Shrine (Borderless),Edge of Eternities,10.69,14.99,8.33,40.22450888681011,-22.076707202993447,top-5000 GMV,$10-20
518018,Nazgul (0729) (Showcase Scrolls),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,69.88,99.99,156.08,43.0881511161992,123.35432169433318,top-5000 GMV,$50-100
276439,Grand Arbiter Augustin IV,Double Masters 2022,18.3,17.99,15.52,-1.6939890710382637,-15.1912568306011,top-5000 GMV,$10-20
262222,Fable of the Mirror-Breaker,Kamigawa: Neon Dynasty,5.65,8.99,5.82,59.11504424778761,3.0088495575221224,top-5000 GMV,$5-10
206025,Mountain,Theros Beyond Death,1.36,2.29,0.96,68.38235294117646,-29.41176470588236,top-5000 GMV,$1-2
203134,"Animar, Soul of Elements",The List Reprints,31.07,32.99,27.08,6.179594464113298,-12.841969745735444,top-5000 GMV,$20-50
499595,The Black Gate,Commander: The Lord of the Rings: Tales of Middle-earth,9.31,12.99,8.700000000000001,39.52738990332975,-6.552094522019328,top-5000 GMV,$5-10
176839,Mnemonic Betrayal,Guilds of Ravnica,8.61,8.99,7.29,4.413472706155643,-15.331010452961666,top-5000 GMV,$5-10
10856,Brain Freeze,Scourge,10.97,12.99,5.4,18.41385597082953,-50.77484047402005,top-5000 GMV,$10-20
236115,Thousand-Year Elixir,Commander 2021,14.7,23.99,15.3,63.197278911564624,4.081632653061234,top-5000 GMV,$10-20
119687,"Gisela, the Broken Blade",Eldritch Moon,20.74,32.99,16.740000000000002,59.064609450337535,-19.28640308582448,top-5000 GMV,$20-50
498305,"Boromir, Warden of the Tower",Universes Beyond: The Lord of the Rings: Tales of Middle-earth,6.19,8.49,5.21,37.15670436187399,-15.831987075928923,top-5000 GMV,$5-10
555790,"Caduceus, Staff of Hermes",Universes Beyond: Assassin's Creed,6.12,11.99,5.92,95.91503267973856,-3.2679738562091534,top-5000 GMV,$5-10
39521,Gitaxian Probe,New Phyrexia,3.77,4.99,3.12,32.360742705570296,-17.241379310344826,top-5000 GMV,$2-5
662109,Earthbender Ascension,Avatar: The Last Airbender,2.08,2.99,1.47,43.75000000000001,-29.32692307692308,top-5000 GMV,$2-5
545971,"Bristly Bill, Spine Sower",Promo Pack: Outlaws of Thunder Junction,39.47,49.99,41.66,26.65315429440082,5.548517861667084,top-5000 GMV,$20-50
262439,"Boseiju, Who Endures (Extended Art)",Kamigawa: Neon Dynasty,50.84,79.99,58.36,57.33674272226591,14.791502753737207,top-5000 GMV,$50-100
3951,Mana Drain,Legends,249.61,279.99,176.69,12.170986739313326,-29.21357317415168,top-5000 GMV,$200+
286553,Reaver Titan,"Universes Beyond: Warhammer 40,000",22.5,29.99,21.65,33.288888888888884,-3.777777777777784,top-5000 GMV,$20-50
696418,Fiery Emancipation (Borderless),Marvel Universe Eternal-Legal,7.27,8.99,8.07,23.658872077028896,11.004126547455307,top-5000 GMV,$5-10
545129,Generous Plunderer,Outlaws of Thunder Junction: The Big Score,11.39,17.99,10.4,57.94556628621596,-8.691834942932399,top-5000 GMV,$10-20
590828,An Offer You Can't Refuse,Foundations,3.01,4.99,2.34,65.78073089700999,-22.259136212624583,top-5000 GMV,$2-5
660551,The Legend of Roku (Borderless),Avatar: The Last Airbender,16.12,17.99,14.97,11.600496277915616,-7.133995037220846,top-5000 GMV,$10-20
552347,Pearl Medallion (Borderless),Modern Horizons 3,11.05,12.99,7.91,17.556561085972845,-28.416289592760187,top-5000 GMV,$10-20
615183,Lightning Greaves,Commander: Aetherdrift,4.51,5.99,4.16,32.81596452328161,-7.760532150776046,top-5000 GMV,$2-5
697290,Loki's Scepter,Commander: Marvel Super Heroes,5.08,8.49,5.15,67.1259842519685,1.3779527559055174,top-5000 GMV,$5-10
638804,"Torgal, Clive's Companion - Yoshimaru, Ever Faithful (MagicCon: Las Vegas 2025)",MagicFest Cards,36.25,37.99,34.37,4.800000000000006,-5.186206896551731,top-5000 GMV,$20-50
687400,Drumbellower,Commander: Secrets of Strixhaven,1.83,2.49,1.55,36.06557377049181,-15.300546448087433,top-5000 GMV,$1-2
243382,Unexpected Windfall,Adventures in the Forgotten Realms,3.46,4.99,2.85,44.21965317919076,-17.630057803468205,top-5000 GMV,$2-5
591770,Blasphemous Edict,Foundations,4.52,6.99,4.12,54.64601769911507,-8.849557522123883,top-5000 GMV,$2-5
608001,Terror of the Peaks,Unique and Miscellaneous Promos,103.42,179.99,93.78,74.03790369367627,-9.32121446528718,top-5000 GMV,$100-200
517251,"Anduril, Narsil Reforged (Borderless)",Commander: The Lord of the Rings: Tales of Middle-earth,17.06,22.99,16.88,34.759671746776085,-1.0550996483001156,top-5000 GMV,$10-20
11645,Panoptic Mirror,Darksteel,27.28,24.99,16.21,-8.394428152492678,-40.5791788856305,top-5000 GMV,$20-50
2844,Caltrops,7th Edition,22.94,18.99,21.11,-17.21883173496078,-7.977332170880566,top-5000 GMV,$20-50
524257,Amulet of Vigor (Borderless),Commander: The Lost Caverns of Ixalan,69.41,79.99,68.73,15.242760409162942,-0.9796859242184016,top-5000 GMV,$50-100
93033,Stubborn Denial,Khans of Tarkir,3.74,6.49,3.23,73.52941176470587,-13.63636363636364,top-5000 GMV,$2-5
552728,Toxic Deluge,Modern Horizons 3,5.05,6.49,4.38,28.51485148514852,-13.267326732673263,top-5000 GMV,$5-10
553186,Scute Swarm,Commander: Modern Horizons 3,9.29,12.99,7.08,39.82777179763188,-23.789020452099024,top-5000 GMV,$5-10
670971,Vibrance,Lorwyn Eclipsed,2.81,6.99,1.81,148.7544483985765,-35.587188612099645,top-5000 GMV,$2-5
498461,Barrow-Downs - Bojuka Bog (Borderless),Commander: The Lord of the Rings: Tales of Middle-earth,33.07,42.99,30.99,29.99697611127911,-6.289688539461753,top-5000 GMV,$20-50
559141,Mockingbird,Bloomburrow,3.48,4.99,2.82,43.39080459770116,-18.96551724137932,top-5000 GMV,$2-5
512373,Defense of the Heart,Wilds of Eldraine: Enchanting Tales,21.19,23.99,21.87,13.213780084945714,3.209060877772533,top-5000 GMV,$20-50
247841,"Wilhelt, the Rotcleaver",Commander: Innistrad: Midnight Hunt,11.0,16.99,8.84,54.454545454545446,-19.63636363636364,top-5000 GMV,$10-20
4043,The Abyss,Legends,686.35,899.99,598.03,31.126976032636406,-12.868070226560798,top-5000 GMV,$200+
618860,Jumbo Cactuar (Borderless),FINAL FANTASY,10.08,9.99,8.59,-0.8928571428571415,-14.781746031746035,top-5000 GMV,$10-20
632697,Nibelheim Aflame (Borderless),FINAL FANTASY,13.2,16.99,11.46,28.712121212121204,-13.18181818181817,top-5000 GMV,$10-20
512615,Parallel Lives (Anime Borderless),Wilds of Eldraine: Enchanting Tales,44.39,59.99,44.21,35.143050236539764,-0.405496733498535,top-5000 GMV,$20-50
491273,Urabrask (Showcase),March of the Machine,20.71,37.99,22.92,83.43795267986481,10.671173346209564,top-5000 GMV,$20-50
218287,Urza's Tower (Borderless),Double Masters,40.01,39.99,41.35,-0.049987503124209,3.3491627093226786,top-5000 GMV,$20-50
689160,"Arnyn, Deathbloom Botanist",Secrets of Strixhaven,0.37,0.35,0.15,-5.405405405405411,-59.45945945945946,top-5000 GMV,$0-1
5954,Vampiric Tutor,Visions,77.59,69.99,55.85,-9.795076685139849,-28.01907462301843,top-5000 GMV,$50-100
688478,Resonating Lute (Extended Art),Secrets of Strixhaven,1.92,1.79,1.63,-6.770833333333329,-15.104166666666668,top-5000 GMV,$1-2
662034,Llanowar Elves,Secret Lair Countdown Kit,15.0,16.99,13.65,13.266666666666657,-8.999999999999998,top-5000 GMV,$10-20
668490,Heroic Intervention (0079) (Borderless),Marvel Universe Eternal-Legal,8.13,13.99,9.69,72.07872078720786,19.1881918819188,top-5000 GMV,$5-10
15569,Merrow Commerce,Lorwyn,17.09,21.99,11.22,28.67173785839672,-34.34757167934464,top-5000 GMV,$10-20
118457,Argothian Enchantress,Eternal Masters,66.24,74.99,45.5,13.209541062801932,-31.310386473429947,top-5000 GMV,$50-100
1571,Sol Ring,Revised Edition,27.83,24.99,8.06,-10.204814947897953,-71.0384477182896,top-5000 GMV,$20-50
206936,Dryad of the Ilysian Grove,Theros Beyond Death,9.37,9.49,8.28,1.2806830309498507,-11.632870864461044,top-5000 GMV,$5-10
216346,"Muxus, Goblin Grandee",Jumpstart,12.92,14.99,12.3,16.02167182662539,-4.798761609907114,top-5000 GMV,$10-20
70993,Thoughtseize,Theros,6.82,12.99,5.91,90.4692082111437,-13.34310850439883,top-5000 GMV,$5-10
126443,Walking Ballista,Aether Revolt,12.18,12.99,8.31,6.650246305418723,-31.77339901477832,top-5000 GMV,$10-20
513747,Retether,Commander: Wilds of Eldraine,20.41,23.99,17.59,17.540421362077403,-13.81675649191573,top-5000 GMV,$20-50
27091,Crumbling Ashes,Eventide,30.58,23.99,20.84,-21.55003270111184,-31.85088293001962,top-5000 GMV,$20-50
129733,Nest of Scarabs,Amonkhet,5.57,3.99,3.69,-28.366247755834827,-33.75224416517056,top-5000 GMV,$5-10
6215,Opalescence,Urza's Destiny,39.27,37.99,28.21,-3.2594856124267912,-28.163992869875223,top-5000 GMV,$20-50
452353,Portal to Phyrexia (Extended Art),The Brothers' War,49.92,64.99,53.14,30.188301282051267,6.450320512820511,top-5000 GMV,$20-50
93190,Altar of the Brood,Khans of Tarkir,8.05,10.99,6.25,36.52173913043477,-22.36024844720497,top-5000 GMV,$5-10
513585,Leyline of Anticipation,Wilds of Eldraine: Enchanting Tales,6.76,8.49,5.72,25.59171597633137,-15.384615384615383,top-5000 GMV,$5-10
688682,Emeritus of Abundance (Extended Art),Secrets of Strixhaven,5.44,5.49,4.37,0.9191176470588204,-19.66911764705883,top-5000 GMV,$5-10
233776,Ponder,Time Spiral: Remastered,10.65,16.99,10.65,59.53051643192487,0.0,top-5000 GMV,$10-20
674680,Sunset Sarsaparilla Machine - Nuka-Cola Vending Machine,Secret Lair Drop Series,23.17,24.99,20.6,7.854984894259805,-11.091929218817436,top-5000 GMV,$20-50
670995,Dolmen Gate (Borderless),Special Guests,27.22,34.99,28.27,28.545187362233666,3.857457751653199,top-5000 GMV,$20-50
686591,Forest (0271),Secrets of Strixhaven,0.82,1.79,0.37,118.29268292682929,-54.8780487804878,top-5000 GMV,$0-1
58167,"Avacyn, Angel of Hope",Avacyn Restored,40.83,54.99,31.26,34.68038207200589,-23.43864805290227,top-5000 GMV,$20-50
648664,"Aang, Airbending Master",Avatar: The Last Airbender: Eternal-Legal,8.37,16.99,8.17,102.98685782556753,-2.389486260453994,top-5000 GMV,$5-10
563201,Mindbreak Trap (Future Sight),Mystery Booster 2,9.22,13.99,8.22,51.73535791757049,-10.845986984815616,top-5000 GMV,$5-10
218611,Sword of Fire and Ice,Double Masters,48.89,44.99,45.83,-7.97709142974023,-6.258948660257727,top-5000 GMV,$20-50
649608,"Bumi, Eclectic Earthbender",Avatar: The Last Airbender: Eternal-Legal,8.45,15.99,7.9,89.23076923076924,-6.5088757396449575,top-5000 GMV,$5-10
226861,"Ardenn, Intrepid Archaeologist",Commander Legends,5.73,5.99,4.55,4.537521815008723,-20.593368237347303,top-5000 GMV,$5-10
588051,"Wolverine, Best There Is",Secret Lair Drop Series,37.73,32.99,34.56,-12.562947256824794,-8.401802279353285,top-5000 GMV,$20-50
552857,"Ashling, Flame Dancer",Modern Horizons 3,5.38,9.49,5.1000000000000005,76.39405204460968,-5.204460966542739,top-5000 GMV,$5-10
696467,Super-Soldier Serum,Marvel Super Heroes,0.8,1.29,0.42,61.24999999999999,-47.5,top-5000 GMV,$0-1
689060,"Blech, Loafing Pest (Borderless)",Secrets of Strixhaven,2.4,1.99,0.98,-17.083333333333332,-59.16666666666666,top-5000 GMV,$2-5
662064,Sol Ring,Secret Lair Countdown Kit,16.39,19.99,12.33,21.9646125686394,-24.771201952410006,top-5000 GMV,$10-20
524345,Forest,Universes Beyond: Jurassic World Collection,8.64,9.99,7.4,15.624999999999996,-14.351851851851857,top-5000 GMV,$5-10
33464,"Valakut, the Molten Pinnacle",Zendikar,18.54,21.99,11.46,18.6084142394822,-38.18770226537216,top-5000 GMV,$10-20
164411,City of Traitors - 1999 Kai Budde (EXO),World Championship Decks,48.77,57.99,29.57,18.905064588886606,-39.36846421980727,top-5000 GMV,$20-50
563228,Grinding Station (Future Sight),Mystery Booster 2,12.83,15.99,13.0,24.629773967264228,1.3250194855806698,top-5000 GMV,$10-20
563068,City of Brass (Future Sight),Mystery Booster 2,16.11,19.99,16.11,24.084419615145865,0.0,top-5000 GMV,$10-20
235876,Dragon's Approach,Strixhaven: School of Mages,1.76,3.49,1.44,98.29545454545456,-18.181818181818183,top-5000 GMV,$1-2
533427,"Delney, Streetwise Lookout (Showcase)",Murders at Karlov Manor,35.97,42.99,37.04,19.51626355296081,2.9747011398387557,top-5000 GMV,$20-50
226624,Fyndhorn Elves,Commander Legends,2.21,3.49,2.34,57.91855203619911,5.882352941176466,top-5000 GMV,$2-5
517882,"Buttercup, Provincial Princess - Sisay, Weatherlight Captain",Secret Lair Drop Series,66.1,89.99,71.01,36.14220877458397,7.428139183055993,top-5000 GMV,$50-100
614435,Willowrush Verge,Aetherdrift,6.06,9.99,5.21,64.85148514851487,-14.02640264026402,top-5000 GMV,$5-10
687596,Scorched Geyser,Commander: Secrets of Strixhaven,1.65,2.49,1.04,50.90909090909093,-36.96969696969696,top-5000 GMV,$1-2
9003,Chaos Orb,Unlimited Edition,1142.28,2099.99,989.9,83.84196519242217,-13.339986693280109,top-5000 GMV,$200+
578912,Persistent Constrictor,Commander: Duskmourn: House of Horror,11.8,15.99,12.44,35.50847457627118,5.423728813559311,top-5000 GMV,$10-20
631097,Champions from Beyond,Commander: FINAL FANTASY,4.49,4.99,2.96,11.135857461024498,-34.07572383073497,top-5000 GMV,$2-5
688221,Turbulent Springs (Extended Art),Commander: Secrets of Strixhaven,5.3,6.99,5.0,31.8867924528302,-5.660377358490563,top-5000 GMV,$5-10
118421,Sensei's Divining Top,Eternal Masters,44.32,54.99,42.01,24.074909747292423,-5.21209386281589,top-5000 GMV,$20-50
545125,Fomori Vault,Outlaws of Thunder Junction: The Big Score,13.75,19.99,11.83,45.381818181818176,-13.963636363636365,top-5000 GMV,$10-20
212061,"Godzilla, Doom Inevitable - Yidaro, Wandering Monster",Ikoria: Lair of Behemoths,24.46,22.99,22.43,-6.009811937857736,-8.299264104660676,top-5000 GMV,$20-50
552630,Emperor of Bones,Modern Horizons 3,1.57,2.99,0.76,90.44585987261146,-51.59235668789809,top-5000 GMV,$1-2
578877,Sheltered by Ghosts,Duskmourn: House of Horror,1.5,2.79,0.92,86.0,-38.66666666666666,top-5000 GMV,$1-2
696298,The Scarlet Witch,Marvel Super Heroes,0.6,0.99,0.15,65.0,-75.0,top-5000 GMV,$0-1
257020,Steam Vents (Borderless),Unfinity,31.85,39.99,31.26,25.55729984301413,-1.8524332810047088,top-5000 GMV,$20-50
215343,"Azusa, Lost but Seeking",Core Set 2021,11.45,13.99,10.42,22.183406113537128,-8.99563318777292,top-5000 GMV,$10-20
8052,Yavimaya Coast,Apocalypse,32.58,34.99,14.93,7.39717618170658,-54.1743400859423,top-5000 GMV,$20-50
540931,Power Fist,Universes Beyond: Fallout,15.97,18.99,11.46,18.910457107075757,-28.240450845335,top-5000 GMV,$10-20
687344,Expansion Algorithm,Commander: Secrets of Strixhaven,2.17,2.79,1.56,28.571428571428577,-28.110599078341007,top-5000 GMV,$2-5
39423,Praetor's Grasp,New Phyrexia,11.14,15.99,9.25,43.53680430879712,-16.965888689407542,top-5000 GMV,$10-20
503577,Grand Abolisher,Commander Masters,16.43,20.99,17.06,27.75410833840535,3.834449178332313,top-5000 GMV,$10-20
697134,"Hyperion, Supreme Hero",Commander: Marvel Super Heroes,10.97,14.99,10.33,36.64539653600728,-5.834092980856887,top-5000 GMV,$10-20
615620,Bone Miser (Borderless),Special Guests,27.47,44.99,35.2,63.77866763742266,28.139788860575187,top-5000 GMV,$20-50
671180,Abundant Countryside,Commander: Lorwyn Eclipsed,3.05,4.99,2.76,63.6065573770492,-9.508196721311476,top-5000 GMV,$2-5
240047,Academy Manufactor,Modern Horizons 2,6.78,9.49,6.59,39.97050147492625,-2.802359882005905,top-5000 GMV,$5-10
190880,Force of Despair,Modern Horizons,7.89,12.99,7.91,64.63878326996199,0.2534854245880921,top-5000 GMV,$5-10
239837,Zuran Orb,Modern Horizons 2,3.09,2.79,1.97,-9.708737864077664,-36.24595469255663,top-5000 GMV,$2-5
11465,Chalice of the Void,Mirrodin,15.7,32.99,10.93,110.12738853503188,-30.38216560509554,top-5000 GMV,$10-20
559038,Dawn's Truce (Showcase),Bloomburrow,12.53,14.99,12.38,19.63288108539506,-1.197126895450907,top-5000 GMV,$10-20
262458,"Light-Paws, Emperor's Voice",Kamigawa: Neon Dynasty,3.29,5.99,3.43,82.06686930091186,4.255319148936175,top-5000 GMV,$2-5
499221,Entish Restoration,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,3.14,4.49,2.87,42.99363057324841,-8.598726114649683,top-5000 GMV,$2-5
696267,"Captain Marvel, Earth's Protector (Borderless) (0354)",Marvel Super Heroes,11.85,14.99,11.98,26.49789029535865,1.0970464135021163,top-5000 GMV,$10-20
182836,Godless Shrine,Ravnica Allegiance,9.16,12.99,8.33,41.81222707423581,-9.06113537117904,top-5000 GMV,$5-10
514318,Agatha's Soul Cauldron,Promo Pack: Wilds of Eldraine,35.58,39.99,39.28,12.394603709949422,10.39910061832491,top-5000 GMV,$20-50
589357,"Niv-Mizzet, Visionary",Foundations,6.45,9.49,5.37,47.13178294573643,-16.74418604651163,top-5000 GMV,$5-10
504531,Grave Pact (Borderless),Commander Masters,35.75,49.99,35.7,39.83216783216783,-0.1398601398601319,top-5000 GMV,$20-50
698056,Skullclamp,Commander: Marvel Super Heroes,4.21,8.99,4.89,113.53919239904988,16.15201900237529,top-5000 GMV,$2-5
638917,Swamp (0264) (Borderless),Edge of Eternities,1.36,2.29,0.96,68.38235294117646,-29.41176470588236,top-5000 GMV,$1-2
659471,FAS-BOR7 Horus - Blightsteel Colossus,Secret Lair Drop Series,35.2,42.99,39.92,22.130681818181813,13.409090909090905,top-5000 GMV,$20-50
35573,Serra Ascendant,Magic 2011 (M11),31.43,34.99,26.05,11.32675787464207,-17.1174037543748,top-5000 GMV,$20-50
558360,"Ygra, Eater of All (Borderless)",Bloomburrow,18.58,22.99,17.400000000000002,23.73519913885899,-6.35091496232506,top-5000 GMV,$10-20
202945,Dolmen Gate,The List Reprints,29.11,24.99,26.62,-14.153211954654765,-8.553761593953963,top-5000 GMV,$20-50
651342,"Prowler, Clawed Thief",Marvel's Spider-Man,0.19,0.35,0.15,84.21052631578945,-21.052631578947373,top-5000 GMV,$0-1
499784,Rejuvenating Springs,Commander: The Lord of the Rings: Tales of Middle-earth,4.63,7.49,4.44,61.771058315334784,-4.103671706263488,top-5000 GMV,$2-5
276715,Mana Drain,Double Masters 2022,56.7,74.99,57.28,32.25749559082891,1.022927689594353,top-5000 GMV,$50-100
5714,Scroll Rack,Tempest,36.99,54.99,37.91,48.661800486618,2.487158691538239,top-5000 GMV,$20-50
697411,Hulkbuster Armor,Commander: Marvel Super Heroes,3.37,5.49,3.31,62.908011869436194,-1.7804154302670638,top-5000 GMV,$2-5
273400,Displacer Kitten (Extended Art),Commander Legends: Battle for Baldur's Gate,35.29,39.99,31.32,13.318220459053563,-11.249645792009066,top-5000 GMV,$20-50
187141,"Jace, Wielder of Mysteries",War of the Spark,9.22,12.99,8.59,40.88937093275488,-6.832971800433847,top-5000 GMV,$5-10
450544,Skullclamp (1112),Secret Lair Drop Series,77.76,64.99,80.29,-16.42232510288067,3.253600823045269,top-5000 GMV,$50-100
6889,Goblin Lackey,Urza's Saga,29.91,29.99,16.85,0.2674690738883259,-43.66432631227014,top-5000 GMV,$20-50
490977,Sheoldred (Showcase),March of the Machine,23.7,29.99,23.91,26.54008438818565,0.8860759493670923,top-5000 GMV,$20-50
517665,Watery Grave (Retro Frame),Ravnica Remastered,23.26,34.99,19.27,50.42992261392949,-17.153912295786768,top-5000 GMV,$20-50
589432,Phyrexian Arena,Foundations,4.31,5.49,4.14,27.378190255220435,-3.944315545243618,top-5000 GMV,$2-5
697185,Kindred Discovery,Commander: Marvel Super Heroes,5.57,9.49,5.71,70.3770197486535,2.513464991023333,top-5000 GMV,$5-10
221809,Wooded Foothills,Zendikar Rising Expeditions,33.59,37.99,33.34,13.099136647811845,-0.7442691277165823,top-5000 GMV,$20-50
509560,Doubling Season (Anime Borderless),Wilds of Eldraine: Enchanting Tales,40.31,59.99,42.2,48.821632349292976,4.688662862813199,top-5000 GMV,$20-50
662552,The Legend of Kyoshi (Borderless),Avatar: The Last Airbender,12.53,16.99,12.81,35.59457302474062,2.234636871508389,top-5000 GMV,$10-20
253047,"Toxrill, the Corrosive",Innistrad: Crimson Vow,17.25,18.99,12.63,10.086956521739122,-26.78260869565217,top-5000 GMV,$10-20
182838,Blood Crypt,Ravnica Allegiance,9.88,14.99,9.37,51.72064777327934,-5.161943319838072,top-5000 GMV,$5-10
490413,Kami of Whispered Hopes,March of the Machine,2.79,3.99,2.08,43.01075268817205,-25.44802867383512,top-5000 GMV,$2-5
544837,Imp's Mischief,Outlaws of Thunder Junction: Breaking News,7.69,9.99,6.9,29.908972691807534,-10.273081924577374,top-5000 GMV,$5-10
679161,Ninja Pizza,Commander: Teenage Mutant Ninja Turtles,3.19,4.99,2.6,56.42633228840126,-18.49529780564263,top-5000 GMV,$2-5
214835,Mana Crypt,Double Masters,41.21,47.99,40.4,16.452317398689644,-1.9655423440912452,top-5000 GMV,$20-50
37859,Forest - Full Art,Unhinged,10.08,9.49,3.17,-5.853174603174602,-68.5515873015873,top-5000 GMV,$10-20
686541,Withering Curse,Secrets of Strixhaven,0.99,1.29,0.5,30.303030303030308,-49.494949494949495,top-5000 GMV,$0-1
688725,Pongify,Secrets of Strixhaven: Mystical Archive,3.4,4.99,1.56,46.76470588235296,-54.11764705882353,top-5000 GMV,$2-5
687356,Naktamun Lorespinner,Commander: Secrets of Strixhaven,1.9,2.79,1.14,46.842105263157904,-40.0,top-5000 GMV,$1-2
530360,The Fourteenth Doctor,Secret Lair Drop Series,112.54,129.99,109.84,15.50559800959659,-2.3991469699662367,top-5000 GMV,$100-200
679117,Splinter of the Shadows - Ashcoat of the Shadow Swarm (Borderless),Teenage Mutant Ninja Turtles Source Material,4.4,5.99,2.82,36.136363636363626,-35.90909090909092,top-5000 GMV,$2-5
273302,Ancient Gold Dragon (Borderless),Commander Legends: Battle for Baldur's Gate,46.14,47.99,40.4,4.009536194191594,-12.44039878630256,top-5000 GMV,$20-50
609825,Cryptolith Rite,Innistrad Remastered,14.29,15.99,13.08,11.896431070678805,-8.467459762071371,top-5000 GMV,$10-20
457058,Urza's Incubator (Borderless),Dominaria Remastered,27.93,29.99,26.88,7.375581811672033,-3.759398496240604,top-5000 GMV,$20-50
633178,Clive Rosfield - Vial Smasher the Fierce (Showcase),FINAL FANTASY: Through the Ages,10.66,11.99,8.120000000000001,12.4765478424015,-23.82739212007504,top-5000 GMV,$10-20
504180,Balefire Dragon (Borderless),Commander Masters,25.36,39.99,27.08,57.689274447949536,6.782334384858039,top-5000 GMV,$20-50
696560,Avengers Disassembled,Marvel Super Heroes,0.78,2.79,0.45,257.6923076923077,-42.30769230769231,top-5000 GMV,$0-1
206758,"Thassa, Deep-Dwelling (Showcase)",Theros Beyond Death,27.91,34.99,29.08,25.367251881046226,4.192045861698309,top-5000 GMV,$20-50
638916,Island (0263) (Borderless),Edge of Eternities,1.12,2.99,0.52,166.9642857142857,-53.57142857142857,top-5000 GMV,$1-2
671294,Timeless Lotus,Commander: Lorwyn Eclipsed,2.53,4.99,1.82,97.2332015810277,-28.06324110671936,top-5000 GMV,$2-5
530867,Spark Double (Anime Borderless),Ravnica Remastered,18.03,27.99,17.46,55.241264559068206,-3.161397670549086,top-5000 GMV,$10-20
6245,Sigil of Sleep,Urza's Destiny,4.5,4.99,3.01,10.888888888888896,-33.111111111111114,top-5000 GMV,$2-5
548610,"Phelia, Exuberant Shepherd (Borderless)",Modern Horizons 3,7.92,10.99,7.33,38.76262626262626,-7.449494949494947,top-5000 GMV,$5-10
243336,Fighter Class,Adventures in the Forgotten Realms,7.62,7.99,6.7700000000000005,4.855643044619424,-11.154855643044614,top-5000 GMV,$5-10
698213,Helm of the Host,Commander: Marvel Super Heroes,5.91,8.49,5.41,43.65482233502538,-8.460236886632826,top-5000 GMV,$5-10
247826,Shipwreck Marsh,Innistrad: Midnight Hunt,6.57,10.99,6.640000000000001,67.27549467275495,1.0654490106544945,top-5000 GMV,$5-10
214840,Blightsteel Colossus (Borderless),Double Masters,67.58,99.99,73.74,47.95797573246522,9.115122817401591,top-5000 GMV,$50-100
218887,Darksteel Forge,Double Masters,44.32,54.99,44.7,24.074909747292423,0.8574007220216664,top-5000 GMV,$20-50
660567,"Zuko, Firebending Master",Avatar: The Last Airbender: Eternal-Legal,9.13,14.99,8.89,64.18400876232201,-2.628696604600221,top-5000 GMV,$5-10
479577,"Zopandrel, Hunger Dominus",Phyrexia: All Will Be One,12.95,15.99,11.38,23.47490347490348,-12.123552123552113,top-5000 GMV,$10-20
631216,Eye of Nidhogg,Commander: FINAL FANTASY,2.05,2.99,1.78,45.85365853658539,-13.170731707317064,top-5000 GMV,$2-5
257679,Island (296) - JP Full Art,Kamigawa: Neon Dynasty,3.69,4.99,2.77,35.23035230352304,-24.932249322493224,top-5000 GMV,$2-5
128280,Verdant Catacombs,Modern Masters 2017,38.41,37.99,29.12,-1.0934652434261771,-24.18640978911741,top-5000 GMV,$20-50
505965,Ondu Spiritdancer,Commander Masters,13.02,17.99,13.01,38.17204301075268,-0.0768049155145913,top-5000 GMV,$10-20
218573,Trinisphere,Double Masters,33.36,44.99,35.11,34.86211031175061,5.2458033573141485,top-5000 GMV,$20-50
591076,Basilisk Collar,Foundations,4.55,6.49,3.95,42.63736263736265,-13.18681318681318,top-5000 GMV,$2-5
662396,Sol Ring (Showcase),Avatar: The Last Airbender: Eternal-Legal,6.28,5.49,5.98,-12.579617834394904,-4.777070063694264,top-5000 GMV,$5-10
6713,"Squee, Goblin Nabob",Mercadian Masques,32.69,37.99,15.8,16.212909146528006,-51.66717650657693,top-5000 GMV,$20-50
504130,Kindred Dominance,Commander Masters,14.18,13.99,9.57,-1.339915373765864,-32.51057827926657,top-5000 GMV,$10-20
532982,Field of the Dead (Borderless),Special Guests,44.97,59.99,41.68,33.400044474093846,-7.3159884367356,top-5000 GMV,$20-50
218612,Sword of Fire and Ice (Borderless),Double Masters,80.95,84.99,83.49,4.990735021618272,3.1377393452748508,top-5000 GMV,$50-100
495612,"Karn, Legacy Reforged",March of the Machine: The Aftermath,19.86,19.99,21.15,0.6545820745216466,6.495468277945616,top-5000 GMV,$10-20
3376,City of Brass,Chronicles,34.79,37.99,21.65,9.198045415349249,-37.76947398677781,top-5000 GMV,$20-50
15655,Thoughtseize,Lorwyn,16.44,19.99,10.78,21.593673965936723,-34.42822384428224,top-5000 GMV,$10-20
480170,Phyrexian Altar,The List Reprints,55.21,69.99,58.2,26.77051258829921,5.415685564209386,top-5000 GMV,$50-100
59815,Diabolic Revelation,Magic 2013 (M13),9.35,10.99,4.4,17.540106951871664,-52.94117647058823,top-5000 GMV,$5-10
