productId,name,set,transactions,units,gmv_sale
687413,Ghostly Prison,Commander: Secrets of Strixhaven,1325,1859,8387.09
221901,Bala Ged Recovery,Zendikar Rising,1178,1250,8375.24
541279,"Ajani, Nacatl Pariah",Modern Horizons 3,701,921,8373.25
696672,Cosmic Cube (Borderless) (0312),Marvel Super Heroes,416,429,8356.5
614431,Wastewood Verge,Aetherdrift,656,745,8352.31
235964,Sedgemoor Witch,Strixhaven: School of Mages,867,971,8349.02
452043,Mox Amber (Schematic) (Serial Numbered),The Brothers' War: Retro Frame Artifacts,2,3,8344.5
234032,Gemstone Caverns,Time Spiral: Remastered,139,143,8344.09
18079,Thornbite Staff,Morningtide,442,455,8341.88
498364,Nazgul (0332),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,386,397,8329.52
596272,Edgar Markov,Innistrad Remastered,165,179,8322.6
66420,Steam Vents,Return to Ravnica,555,660,8314.5
518154,Glamdring (Borderless Poster),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,94,97,8311.55
695513,Zack Fair,Media Promos,167,179,8310.42
509567,Rhystic Study (Anime Borderless) (Confetti Foil),Wilds of Eldraine: Enchanting Tales,4,5,8291.03
632197,Cecil Harvey - Tymna the Weaver (Showcase),FINAL FANTASY: Through the Ages,464,470,8285.75
589448,Twinflame Tyrant (Showcase),Foundations,75,77,8285.68
686586,Plains (0267),Secrets of Strixhaven,2291,6778,8276.01
479312,All Will Be One,Phyrexia: All Will Be One,470,480,8274.82
517547,Welcome to . . .,Universes Beyond: Jurassic World Collection,288,290,8274.17
662785,"Toph, Earthbending Master (Extended Art)",Avatar: The Last Airbender: Eternal-Legal,167,167,8252.55
273798,Jeska's Will,Commander Legends: Battle for Baldur's Gate,190,196,8242.47
5321,Constant Mists,Stronghold,429,454,8242.0
243046,Circle of Dreams Druid,Adventures in the Forgotten Realms,584,602,8234.5
6667,Rishadan Port,Mercadian Masques,53,80,8234.4
679638,Undergrowth Stadium,Commander: Teenage Mutant Ninja Turtles,1309,1510,8232.74
512160,Beseech the Mirror,Wilds of Eldraine,375,402,8230.47
686577,Library of Leng (Borderless),Special Guests,615,627,8227.66
562493,Thassa's Oracle (Future Sight),Mystery Booster 2,284,286,8218.8
517243,"Galadriel, Light of Valinor (Borderless)",Commander: The Lord of the Rings: Tales of Middle-earth,374,374,8217.05
576514,Floodfarm Verge,Duskmourn: House of Horror,759,950,8211.24
643899,Burgeoning (Showcase),Special Guests,276,279,8204.3
696423,Defense of the Heart (Borderless),Marvel Universe Eternal-Legal,814,901,8203.72
614401,Bleachbone Verge,Aetherdrift,645,750,8197.75
259290,Unstable Harmonics - Rhystic Study,Secret Lair Drop Series,127,130,8195.61
644289,Icetill Explorer (Showcase) (Fracture Foil),Edge of Eternities,26,26,8194.76
552286,Sapphire Medallion,Modern Horizons 3,1337,1401,8189.04
164377,Cabal Stronghold,Dominaria,609,625,8186.24
624578,Cori-Steel Cutter,Tarkir: Dragonstorm,1036,1442,8186.0
552859,Springheart Nantuko,Modern Horizons 3,1521,1685,8183.56
552889,Phyrexian Tower (Borderless),Modern Horizons 3,161,166,8181.24
698193,Birds of Paradise,Commander: Marvel Super Heroes,673,1082,8179.93
239185,Scalding Tarn (Retro Frame),Modern Horizons 2,143,161,8166.59
532899,Undercity Sewers (Borderless),Murders at Karlov Manor,218,232,8147.26
163960,Survival of the Fittest - 1998 Brian Selden (EXO),World Championship Decks,81,121,8135.2
696434,Ravenous Tyrannosaurus (Borderless),Marvel Universe Eternal-Legal,789,842,8127.41
3825,Chains of Mephistopheles,Legends,10,11,8124.97
484935,The Ur-Dragon,Commander Masters,201,202,8123.54
558350,"Ral, Crackling Wit",Bloomburrow,499,522,8120.28
212691,Zagoth Triome,Ikoria: Lair of Behemoths,316,319,8107.72
553592,Talon Gates of Madara (Extended Art) (Ripple Foil),Commander: Modern Horizons 3,60,60,8106.44
646581,Miles Morales (0234) (Borderless),Marvel's Spider-Man,226,232,8101.81
671008,Painter's Servant (Borderless),Special Guests,230,238,8101.29
687372,Toxic Deluge,Commander: Secrets of Strixhaven,1133,1542,8099.21
525597,Spitting Dilophosaurus (Borderless),Universes Beyond: Jurassic World Collection,240,240,8095.69
587186,Fierce Guardianship (Rainbow Foil),Secret Lair Drop Series,121,123,8094.4
276504,Green Sun's Zenith,Double Masters 2022,274,296,8091.38
105555,Scalding Tarn,Zendikar Expeditions,20,24,8086.99
642437,Consult the Star Charts,Edge of Eternities,1175,1912,8086.17
544208,Slickshot Show-Off,Outlaws of Thunder Junction,888,1302,8085.62
559157,"Baylen, the Haymaker (Borderless) (Raised Foil)",Bloomburrow,20,20,8079.51
6275,Yavimaya Hollow,Urza's Destiny,106,108,8076.89
534080,Archdruid's Charm,Murders at Karlov Manor,1010,1215,8071.6
623012,"Celes, Rune Knight (Borderless)",Commander: FINAL FANTASY,231,231,8069.3
498459,"Fangorn Forest - Yavimaya, Cradle of Growth (Borderless)",Commander: The Lord of the Rings: Tales of Middle-earth,158,158,8050.09
239196,Tiamat (Borderless),Adventures in the Forgotten Realms,176,185,8047.11
82901,Treasonous Ogre,Conspiracy,401,410,8041.76
609688,"Avacyn, Angel of Hope (Showcase)",Innistrad Remastered,189,191,8036.7
457178,Vampiric Tutor,Dominaria Remastered,131,131,8025.83
668475,World War Hulk,Marvel Super Heroes,1995,3290,8018.85
206642,Underworld Breach,Theros Beyond Death,673,688,8007.94
619704,Mox Jasper (Showcase),Tarkir: Dragonstorm,270,282,8005.83
39543,Mental Misstep,New Phyrexia,540,564,8000.35
589424,Bloodthirsty Conqueror (Borderless),Foundations,192,192,7998.4
624009,Verdant Catacombs (Borderless) (Dragonscale Foil),Special Guests,26,26,7998.06
630980,"Sephiroth, Fabled SOLDIER (Extended Art)",FINAL FANTASY,123,124,7991.49
10206,Mental Note,Judgment,399,892,7968.56
10829,Decree of Silence,Scourge,171,227,7959.14
4332,Hatred,Exodus,145,156,7951.26
558444,"Chatterfang, Squirrel General (Borderless)",Commander: Bloomburrow,178,179,7947.77
499750,Swan Song,Commander: The Lord of the Rings: Tales of Middle-earth,839,889,7945.57
696413,Counterspell (Borderless) (0052),Marvel Universe Eternal-Legal,725,758,7939.97
532880,Commercial District,Murders at Karlov Manor,877,1030,7930.45
142012,Revel in Riches,Ixalan,448,463,7923.41
518167,Spiteful Banditry (Borderless Poster),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,77,80,7917.13
630780,"Yuna, Grand Summoner",Commander: FINAL FANTASY,828,1863,7911.05
696477,Captain America's Shield,Marvel Super Heroes,2799,3997,7903.99
679234,Underworld Breach (Borderless),Teenage Mutant Ninja Turtles Source Material,954,994,7896.06
643701,Knuckles the Echidna,Secret Lair Drop Series,394,438,7893.31
262420,"Takenuma, Abandoned Mire",Kamigawa: Neon Dynasty,690,711,7891.97
475557,"Elesh Norn, Mother of Machines (Borderless) (Step-and-Compleat Foil)",Phyrexia: All Will Be One,33,34,7878.19
207021,Nyxbloom Ancient,Theros Beyond Death,262,266,7875.02
504585,Flawless Maneuver (Borderless),Commander Masters,256,260,7861.12
265348,Spara's Headquarters,Streets of New Capenna,548,569,7858.2
206251,Demonic Tutor (J20),Judge Promos,61,70,7855.17
668462,Doctor Doom,Marvel Super Heroes,1502,1771,7854.71
504546,"Purphoros, God of the Forge",Commander Masters,252,263,7850.62
528291,Arcane Signet (1492) (Galaxy Foil),Secret Lair Drop Series,83,84,7848.21
480503,Teysa Karlov,Secret Lair Drop Series,103,104,7820.7
630862,The Darkness Crystal,FINAL FANTASY,1447,1545,7820.63
272926,Descent into Avernus,Commander Legends: Battle for Baldur's Gate,568,589,7807.31
559964,"Chatterfang, Squirrel General",Commander: Bloomburrow,809,944,7806.44
689366,Veil of Summer,Secrets of Strixhaven: Mystical Archive,1433,1589,7803.3
230206,Tibalt's Trickery,Kaldheim,701,734,7763.88
215369,"Rin and Seri, Inseparable",Buy-A-Box Promos,210,244,7763.57
488290,Sol Ring - Elven (0408),Commander: The Lord of the Rings: Tales of Middle-earth,4,4,7758.97
233991,Reiterate,Time Spiral: Remastered,413,420,7758.3
33252,Arid Mesa,Zendikar,166,205,7756.92
457251,Enlightened Tutor (Retro Frame),Dominaria Remastered,239,243,7746.79
697079,Iron Man Armor (Extended Art),Marvel Super Heroes,463,480,7742.94
644288,Icetill Explorer (Showcase),Edge of Eternities,99,102,7742.26
503565,Deadly Rollick,Commander Masters,273,283,7742.02
688820,Pongify (JP Alternate Art) (Silver Scroll Foil),Secrets of Strixhaven: Mystical Archive,193,194,7741.43
221359,Training Center,Commander Legends,473,483,7740.38
632688,Shantotto's Coercion - Diabolic Intent (Showcase),FINAL FANTASY: Through the Ages,465,475,7732.99
625930,Deadly Rollick (Rainbow Foil),Secret Lair Drop Series,362,373,7725.94
517259,Nazgul Battle-Mace (Borderless),Commander: The Lord of the Rings: Tales of Middle-earth,384,389,7725.75
265349,Raffine's Tower,Streets of New Capenna,523,540,7721.08
239184,Misty Rainforest (Retro Frame),Modern Horizons 2,137,154,7720.61
235972,"Blex, Vexing Pest",Strixhaven: School of Mages,610,649,7714.11
596295,Edgar Markov (Showcase),Innistrad Remastered,198,233,7712.13
553312,Branching Evolution,Modern Horizons 3,1270,1314,7708.74
688884,Crackle with Power,Secrets of Strixhaven: Mystical Archive,940,958,7706.14
1537,Red Elemental Blast,Revised Edition,1063,2085,7700.61
544258,Prismatic Vista (Borderless),Special Guests,130,137,7684.73
512692,Omniscience (Anime Borderless),Wilds of Eldraine: Enchanting Tales,168,179,7683.88
587185,Fierce Guardianship,Secret Lair Drop Series,123,125,7680.37
190877,The First Sliver,Modern Horizons,198,208,7677.21
623963,"Elspeth, Storm Slayer (Showcase) (Halo Foil)",Tarkir: Dragonstorm,30,32,7676.64
52206,Snapcaster Mage,Innistrad,362,437,7676.52
646034,"Lyla, Holographic Assistant",Marvel's Spider-Man: Eternal-Legal,810,929,7664.2
230983,Wolverine Riders,Commander: Kaldheim,468,613,7659.22
203644,Demonic Tutor (DVD),The List Reprints,130,131,7647.12
548602,"Phelia, Exuberant Shepherd",Modern Horizons 3,1100,1551,7644.88
221351,Vault of Champions,Commander Legends,469,474,7643.08
524220,Growing Rites of Itlimoc,The Lost Caverns of Ixalan,888,956,7637.13
624276,Mistrise Village (Borderless),Tarkir: Dragonstorm,533,559,7635.66
677494,"Miirym, Sentinel Wyrm",Secret Lair Drop Series,224,239,7631.59
688984,Emeritus of Truce,Secrets of Strixhaven,1660,1960,7630.04
67378,Crypt Ghast,Gatecrash,556,565,7628.79
530995,"Savra, Queen of the Golgari (Anime Borderless)",Ravnica Remastered,276,286,7621.82
512366,Bitterblossom,Wilds of Eldraine: Enchanting Tales,225,226,7617.29
541297,Bloodstained Mire (Retro Frame),Modern Horizons 3,156,182,7614.97
519493,Danny Pink,Universes Beyond: Doctor Who,500,514,7606.9
660519,Mystic Remora (Borderless),Avatar: The Last Airbender: Eternal-Legal,295,297,7605.61
14830,"Urborg, Tomb of Yawgmoth",Planar Chaos,126,131,7594.65
679203,"Krang, Utrom Warlord (Showcase)",Teenage Mutant Ninja Turtles,191,191,7592.57
276483,Thrumming Stone,Double Masters 2022,342,353,7588.07
559747,Sylvan Tutor (Borderless),Special Guests,165,168,7587.65
614424,Sunbillow Verge,Aetherdrift,623,705,7585.52
218702,Force of Will (Borderless),Double Masters,29,30,7584.92
679204,"Krang, Utrom Warlord (Showcase) (Fracture Foil)",Teenage Mutant Ninja Turtles,39,39,7582.93
677496,Cast-Off Consort - Bloodletter of Aclazotz,Secret Lair Drop Series,200,223,7579.12
552282,Jet Medallion (Borderless),Modern Horizons 3,332,339,7555.51
276717,Mana Drain (Borderless),Double Masters 2022,99,100,7536.05
563186,Displacer Kitten (White Border),Mystery Booster 2,262,268,7532.22
688945,Winds of Abandon (JP Alternate Art) (Silver Scroll Foil),Secrets of Strixhaven: Mystical Archive,109,110,7530.75
696390,Hit-Monkey,Commander: Marvel Super Heroes,815,881,7522.45
267071,Ancient Brass Dragon (Borderless),Commander Legends: Battle for Baldur's Gate,113,114,7520.57
512538,Grave Pact,Wilds of Eldraine: Enchanting Tales,218,220,7519.95
662039,"Myrel, Shield of Argive",Secret Lair Countdown Kit,357,363,7510.55
631183,Farewell,Commander: FINAL FANTASY,1352,1510,7507.83
265350,Xander's Lounge,Streets of New Capenna,553,574,7504.42
69922,Darksteel Forge,Magic 2014 (M14),206,206,7495.02
504303,Smothering Tithe (Borderless),Commander Masters,105,105,7483.58
478706,"Atraxa, Grand Unifier (Oil Slick Raised Foil)",Phyrexia: All Will Be One,75,83,7482.66
615216,Panharmonicon,Commander: Aetherdrift,1037,1262,7470.43
656668,Formidable Speaker (Extended Art),Lorwyn Eclipsed,392,448,7463.34
104285,"Ulamog, the Ceaseless Hunger",Battle for Zendikar,360,381,7460.72
509529,Doubling Season,Wilds of Eldraine: Enchanting Tales,187,189,7459.75
699679,The Fantasticar (Extended Art),Commander: Marvel Super Heroes,216,235,7454.3
631215,Sword of the Animist,Commander: FINAL FANTASY,1199,1347,7451.18
518160,Radagast the Brown (Borderless Poster),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,73,73,7450.64
6027,Firestorm,Weatherlight,167,179,7450.42
212150,Flawless Maneuver,Commander 2020,352,358,7447.23
632127,Aerith's Curaga Magic - Heroic Intervention (Rainbow Foil),Secret Lair Drop Series,344,359,7444.39
552272,Six,Modern Horizons 3,1370,1465,7442.88
686664,Dualcaster Mage (Borderless),Special Guests,623,638,7438.7
139811,Edgar Markov,Commander 2017,168,181,7430.75
524231,"Ojer Taq, Deepest Foundation (Showcase)",The Lost Caverns of Ixalan,219,223,7424.64
272931,"Jaheira, Friend of the Forest",Commander Legends: Battle for Baldur's Gate,734,753,7414.52
588013,Commander's Plate (1733) (Rainbow Foil),Secret Lair Drop Series,189,191,7414.07
286039,Magnus the Red,"Universes Beyond: Warhammer 40,000",354,359,7403.97
617866,Swan Song (1591) (Rainbow Foil),Secret Lair Drop Series,129,129,7403.07
38251,Intuition,Judge Promos,3,3,7401.41
498328,Generous Ent,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,1331,2729,7401.26
499383,Glittering Caves of Aglarond - Gemstone Caverns (Borderless) (Surge Foil),Commander: The Lord of the Rings: Tales of Middle-earth,27,27,7391.42
230470,"Tergrid, God of Fright (Showcase)",Kaldheim,393,401,7382.32
111210,Stoneforge Mystic,Grand Prix Promos,232,270,7380.55
544936,Grand Abolisher,Outlaws of Thunder Junction: The Big Score,417,429,7379.29
688661,Emeritus of Conflict,Secrets of Strixhaven,1670,2104,7374.69
33470,Verdant Catacombs,Zendikar,187,216,7370.57
6223,Powder Keg,Urza's Destiny,101,122,7362.6
687611,Lightning Greaves,Commander: Secrets of Strixhaven,1305,1650,7362.58
660703,"Toph, Greatest Earthbender (Borderless)",Avatar: The Last Airbender: Eternal-Legal,401,409,7357.39
3306,Power Artifact,Antiquities,50,53,7354.85
238615,Scalding Tarn (Extended Art),Modern Horizons 2,168,184,7337.22
215550,Heroic Intervention,Core Set 2021,485,503,7333.9
656912,Plains (Chocobo Track Foil),Commander: FINAL FANTASY,570,1552,7329.49
6321,Goblin Welder,Urza's Legacy,110,136,7328.24
544417,Three Steps Ahead,Outlaws of Thunder Junction,804,975,7326.52
630947,Traveling Chocobo (Borderless) (Neon Ink Pink),FINAL FANTASY,4,4,7324.98
541265,Sword of Wealth and Power,Outlaws of Thunder Junction: The Big Score,384,391,7322.53
206667,Idyllic Tutor,Theros Beyond Death,613,635,7318.6
576512,Blazemire Verge,Duskmourn: House of Horror,737,835,7307.64
689476,"Moseo, Vein's New Dean",Secrets of Strixhaven,2447,3121,7305.73
218860,Stoneforge Mystic,Double Masters,210,242,7300.02
286337,Cryptothrall,"Universes Beyond: Warhammer 40,000",335,335,7299.78
696266,"Captain America, Super-Soldier (Borderless) (0352)",Marvel Super Heroes,437,438,7296.43
668456,"Captain America, Super-Soldier",Marvel Super Heroes,1575,1915,7295.02
504586,Doubling Season,Commander Masters,204,210,7290.93
498454,Last March of the Ents (Borderless),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,219,220,7290.31
283016,"Shizo, Death's Storehouse",Commander: Dominaria United,202,202,7281.48
559718,Agate Instigator,Commander: Bloomburrow,842,1060,7275.96
687475,Harmonic Prodigy,Commander: Secrets of Strixhaven,1430,2076,7261.86
552887,Ocelot Pride (Retro Frame),Modern Horizons 3,102,124,7255.11
662459,Deadly Rollick (Showcase),Avatar: The Last Airbender: Eternal-Legal,220,220,7254.93
98497,Eye of Ugin,Modern Masters 2015,131,137,7254.82
105007,Void Winnower,Battle for Zendikar,392,400,7248.1
625925,"Deadpool, Trading Card (1753)",Secret Lair Drop Series,292,360,7246.83
590835,High Fae Trickster,Foundations,1199,1279,7246.46
679633,Spire Garden,Commander: Teenage Mutant Ninja Turtles,1232,1381,7236.84
14996,Sprout Swarm,Future Sight,1025,1209,7236.11
553662,Barrowgoyf,Commander: Modern Horizons 3,376,524,7229.26
631511,Pitiless Plunderer,Commander: FINAL FANTASY,1189,1876,7229.04
552633,"Phlage, Titan of Fire's Fury",Modern Horizons 3,640,858,7214.43
212692,Zagoth Triome (Showcase),Ikoria: Lair of Behemoths,273,275,7200.45
632109,Hope's Aero Magic - Cyclonic Rift (Rainbow Foil),Secret Lair Drop Series,247,264,7195.19
668492,Horn of Greed (Borderless),Marvel Universe Eternal-Legal,721,778,7189.88
631240,Skullclamp,Commander: FINAL FANTASY,1053,1244,7182.66
587991,"Captain America, First Avenger (Rainbow Foil)",Secret Lair Drop Series,193,194,7181.17
553299,Pinnacle Monk,Modern Horizons 3,2387,3507,7177.15
662431,Worldly Tutor (Showcase),Avatar: The Last Airbender: Eternal-Legal,231,233,7155.21
686693,Inkshield,Commander: Secrets of Strixhaven,1125,1519,7147.99
697393,"Sauron, Dino Devotee",Commander: Marvel Super Heroes,279,282,7146.79
257681,Swamp (298) - JP Full Art,Kamigawa: Neon Dynasty,606,1163,7141.96
33372,Misty Rainforest,Zendikar,171,192,7138.31
490547,City on Fire,March of the Machine,596,608,7129.69
539474,Heroic Intervention,Universes Beyond: Fallout,483,507,7123.49
645291,Chaos Emerald - Lotus Petal (7032),Secret Lair Drop Series,35,35,7120.25
696439,Dark Fortress (Borderless),Marvel Super Heroes,1012,1313,7114.31
272599,Battle Angels of Tyr,Commander Legends: Battle for Baldur's Gate,251,257,7110.68
233496,Demonic Tutor (JP Alternate Art) (Foil Etched),Strixhaven: Mystical Archive,20,20,7108.72
631022,"Lightning, Army of One (0400) (Borderless)",FINAL FANTASY,307,308,7103.38
7306,Foil,Prophecy,243,407,7099.77
576520,Hushwood Verge,Duskmourn: House of Horror,800,1036,7098.22
679094,"Donatello, the Brains (0085) (Borderless) (Surge Foil)",Commander: Teenage Mutant Ninja Turtles,40,40,7096.16
671781,Moonshadow (0313) (Showcase),Lorwyn Eclipsed,467,554,7096.1
686571,Deathcap Glade,Secrets of Strixhaven,2561,3321,7094.92
649382,Bender's Waterskin,Avatar: The Last Airbender,2342,4117,7092.63
591654,Akroma's Memorial (Showcase),Special Guests,221,221,7091.16
558447,Three Tree City (Borderless) (0339),Bloomburrow,113,113,7088.96
212221,Deadly Rollick,Commander 2020,251,261,7087.32
552363,"Ulamog, the Defiler (Borderless)",Modern Horizons 3,119,122,7086.63
212698,Ketria Triome (Showcase),Ikoria: Lair of Behemoths,332,336,7081.43
