productId,name,set,transactions,units,gmv_sale
237594,Gamble,Secret Lair Drop Series,77,77,2770.88
517694,Blood Crypt (Borderless),Ravnica Remastered,141,157,2770.71
623927,Ruinous Ultimatum (Borderless),Special Guests,167,168,2770.7
519221,Flesh Duplicate,Universes Beyond: Doctor Who,337,341,2766.38
238617,Counterspell,Modern Horizons 2,810,1037,2766.35
14008,Boreal Druid,Coldsnap,508,615,2766.28
505972,Starfield of Nyx,Commander Masters,188,188,2765.31
10683,"Akroma, Angel of Wrath",Legions,107,124,2765.3
450613,Command Beacon (Borderless) (Galaxy Foil),Secret Lair Drop Series,71,72,2765.28
5632,Mirri's Guile,Tempest,80,99,2764.73
499345,Elanor Gardner,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,479,495,2764.46
273303,Ancient Gold Dragon (Showcase),Commander Legends: Battle for Baldur's Gate,79,79,2762.19
263052,Bear Umbra,Commander: Kamigawa: Neon Dynasty,263,268,2762.03
247829,Haunted Ridge (Borderless),Innistrad: Midnight Hunt,274,293,2762.03
687431,"Jadar, Ghoulcaller of Nephalia",Commander: Secrets of Strixhaven,1103,1745,2761.32
552367,Emerald Medallion (Borderless),Modern Horizons 3,374,385,2760.58
526073,Cavern-Hoard Dragon (Showcase Scrolls),Commander: The Lord of the Rings: Tales of Middle-earth,53,53,2760.09
161521,"Animar, Soul of Elements",Masters 25,70,74,2759.69
221778,Lotus Cobra,Zendikar Rising,472,487,2759.18
687451,Benevolent Hydra,Commander: Secrets of Strixhaven,924,1342,2755.56
517956,Delighted Halfling (Extended Art) (Surge Foil),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,74,74,2755.33
227128,Open the Armory,Commander Legends,941,981,2754.83
535672,"Bennie Bracks, Zoologist",Commander: Murders at Karlov Manor,230,230,2754.5
36807,Demonic Tutor,Duel Decks: Divine vs. Demonic,41,42,2752.85
8877,Red Elemental Blast,Beta Edition,29,32,2752.81
10904,Undead Warchief,Scourge,226,232,2752.41
673606,Ninja Teen,Teenage Mutant Ninja Turtles,1098,1289,2751.7
448819,Howling Mine,The Brothers' War: Retro Frame Artifacts,400,433,2751.51
449630,Birds of Paradise (Borderless),Dominaria Remastered,216,227,2750.02
619671,Mox Jasper (Serial Numbered),Tarkir: Dragonstorm,1,1,2749.99
481579,"Mondrak, Glory Dominus",Promo Pack: Phyrexia: All Will Be One,65,65,2749.9
624907,Windcrag Siege,Tarkir: Dragonstorm,776,827,2749.46
541252,"Tinybones, the Pickpocket",Outlaws of Thunder Junction,507,538,2747.89
482142,Painter's Servant,Judge Promos,32,41,2747.7
234321,Rebuff the Wicked,Time Spiral: Remastered,350,395,2747.33
548598,Planar Nexus,Commander: Modern Horizons 3,522,867,2747.33
662278,Tragic Slip,Secret Lair Drop Series,27,27,2746.86
512513,Hardened Scales,Wilds of Eldraine: Enchanting Tales,483,499,2746.72
214893,Walking Ballista (058),Secret Lair Drop Series,86,89,2746.39
696414,Mechanized Production (Borderless),Marvel Universe Eternal-Legal,696,734,2745.88
525814,Windfall,Commander: The Lost Caverns of Ixalan,488,567,2745.48
272802,"Karlach, Fury of Avernus (Foil Etched)",Commander Legends: Battle for Baldur's Gate,121,126,2745.19
227011,Sakashima of a Thousand Faces (Foil Etched),Commander Legends,58,59,2744.73
155775,Pitiless Plunderer,Rivals of Ixalan,442,468,2744.72
503438,Insurrection,Commander Masters,240,246,2744.07
34866,World at War,Rise of the Eldrazi,265,266,2741.88
457057,Urza's Incubator,Dominaria Remastered,109,113,2741.61
36465,Tainted Strike,Scars of Mirrodin,801,1004,2740.67
11503,Krark's Thumb,Mirrodin,191,195,2740.4
9567,Psychatog,Odyssey,202,337,2736.58
7168,Kor Haven,Nemesis,153,157,2735.48
540659,Pitiless Plunderer,Universes Beyond: Fallout,358,373,2734.85
67377,Noble Hierarch,Judge Promos,29,33,2734.61
633049,"Oloro, Ageless Ascetic (Rainbow Foil)",Secret Lair Drop Series,166,167,2733.03
216264,Cathars' Crusade,Jumpstart,317,332,2731.72
532536,"Rin and Seri, Inseparable (1508)",Secret Lair Drop Series,54,54,2731.29
548638,Solitude (Borderless) (Textured Foil),Special Guests,33,43,2731.18
525870,"Elenda, the Dusk Rose",Commander: The Lost Caverns of Ixalan,511,563,2730.44
94263,Cyclonic Rift,Commander 2014,90,90,2729.51
279269,Bearscape,Secret Lair Drop Series,137,143,2727.7
696645,"The Mighty Thor, Jane Foster",Marvel Super Heroes,1710,2825,2725.78
648705,Fated Firepower (Showcase),Avatar: The Last Airbender,151,151,2725.62
525620,"Ojer Kaslem, Deepest Growth",The Lost Caverns of Ixalan,397,403,2724.76
555442,Chord of Calling (1595) (Rainbow Foil),Secret Lair Drop Series,110,141,2724.08
128220,Damnation,Modern Masters 2017,126,129,2723.43
478307,Phyrexian Obliterator (Oil Slick Raised Foil),Phyrexia: All Will Be One,57,57,2723.25
509561,Doubling Season (Anime Borderless) (Confetti Foil),Wilds of Eldraine: Enchanting Tales,16,17,2723.12
254425,Molten Echoes,Commander: Innistrad: Crimson Vow,234,235,2723.02
210353,"Shizo, Death's Storehouse",The List Reprints,66,66,2721.96
6947,Morphling,Urza's Saga,77,92,2721.56
273195,Patriar's Seal,Commander Legends: Battle for Baldur's Gate,516,537,2721.28
478536,Glistening Sphere,Commander: Phyrexia: All Will Be One,196,200,2720.44
451925,Mishra's Bauble,The Brothers' War: Retro Frame Artifacts,714,1102,2719.34
545140,Fomori Vault (Showcase),Outlaws of Thunder Junction: The Big Score,49,49,2719.17
227659,Teferi's Protection (164),Secret Lair Drop Series,59,60,2718.87
525711,Elenda's Hierophant,Commander: The Lost Caverns of Ixalan,448,470,2716.95
559653,Starscape Cleric,Bloomburrow,1413,2073,2716.76
3963,Nether Void,Legends,8,8,2716.74
888,Mountain (UGL),Unglued,169,352,2712.46
203649,Dictate of Erebos,The List Reprints,132,136,2712.36
452309,Diabolic Intent (Extended Art),The Brothers' War,153,161,2711.68
687609,Beledros Witherbloom,Commander: Secrets of Strixhaven,1192,1670,2711.61
618878,"Y'shtola, Night's Blessed (Extended Art)",Commander: FINAL FANTASY,172,172,2711.58
657744,"Leonardo, Sewer Samurai (Borderless) (Gold-Stamped Signature)",Teenage Mutant Ninja Turtles,1,1,2710.99
448863,"Slicer, Hired Muscle (Shattered Glass)",Universes Beyond: Transformers,49,50,2710.7
694971,"Garfield and Odie, Best Buds - Rin and Seri, Inseparable",Secret Lair Drop Series,131,194,2710.14
3546,Maze of Ith,The Dark,137,156,2709.31
552285,Flare of Duplication (Borderless),Modern Horizons 3,200,204,2709.17
623053,"Gary, the Snail - Toxrill, the Corrosive",Secret Lair Drop Series,132,134,2707.06
514475,Food Chain,Secret Lair Drop Series,50,50,2706.83
517646,Sacred Foundry (Retro Frame),Ravnica Remastered,89,102,2705.68
671087,Selfless Safewright (Showcase) (Fracture Foil),Lorwyn Eclipsed,36,36,2705.61
679875,Super Combo (Borderless) (Surge Foil),Commander: Teenage Mutant Ninja Turtles,65,65,2705.51
500856,Arcane Signet (Retro Frame),MagicFest Cards,229,337,2704.39
206026,Forest,Theros Beyond Death,631,2425,2702.53
199417,Mystic Sanctuary,Throne of Eldraine,1348,1554,2701.92
552732,Toxic Deluge (Retro Frame),Modern Horizons 3,289,311,2701.88
218939,Ad Nauseam,Double Masters,156,160,2701.61
243349,Wizard Class,Adventures in the Forgotten Realms,983,1122,2701.31
638818,"Cloud, Midgar Mercenary",Pro Tour Promos,1,1,2700.0
631124,"Gogo, Mysterious Mime",Commander: FINAL FANTASY,832,1085,2698.64
631617,Sol Ring (1905) (Double Rainbow Foil),Secret Lair Drop Series,74,79,2698.0
18700,Manamorphose,Shadowmoor,246,416,2697.61
641983,Horizon Explorer,Commander: Edge of Eternities,892,1153,2696.6
235389,Brainstorm,Strixhaven: Mystical Archive,334,380,2695.46
696468,Super-Soldier Serum (Borderless),Marvel Super Heroes,1037,1279,2694.67
583150,Paradise Mantle,The List Reprints,292,308,2694.43
563217,Snuff Out (Future Sight),Mystery Booster 2,211,251,2693.1
189007,"Liliana, Dreadhorde General (JP Alternate Art)",War of the Spark,24,24,2692.8
530801,Cyclonic Rift (Retro Frame),Ravnica Remastered,53,54,2692.64
525084,Brass's Tunnel-Grinder,The Lost Caverns of Ixalan,639,682,2692.07
662616,Path of Ancestry (0914) (Rainbow Foil),Secret Lair Drop Series,104,107,2689.74
509485,Moonshaker Cavalry,Wilds of Eldraine,282,293,2689.55
259214,Propaganda (381),Secret Lair Drop Series,60,61,2684.93
588031,"Storm, Force of Nature",Secret Lair Drop Series,91,91,2684.75
478390,Staff of Compleation (Oil Slick Raised Foil),Phyrexia: All Will Be One,68,68,2683.68
651369,Spectacular Spider-Man (0240) (Borderless) (Textured Foil),Marvel's Spider-Man,10,10,2682.0
10290,Seedtime,Judgment,150,162,2681.3
118417,Sylvan Library,Eternal Masters,92,92,2680.85
642855,Karn's Bastion,Commander: Edge of Eternities,831,1167,2680.81
519283,Thought Vessel,Universes Beyond: Doctor Who,545,691,2680.49
689391,Culling Ritual,Secrets of Strixhaven: Mystical Archive,1087,1222,2679.6
104234,It That Betrays,Duel Decks: Zendikar vs. Eldrazi,243,246,2678.89
530996,Bruvac the Grandiloquent (Retro Frame),Ravnica Remastered,59,61,2678.69
222819,Island,Zendikar Rising,581,3621,2678.63
124661,"Thrasios, Triton Hero",Commander 2016,116,120,2678.05
34414,Quest for Renewal,Worldwake,466,498,2677.54
4914,Thermokarst,Ice Age,293,564,2676.83
630961,Dark Confidant (Borderless),FINAL FANTASY,249,254,2676.17
688683,Harmonized Trio,Secrets of Strixhaven,1904,2591,2675.13
512710,Goblin Bombardment,Wilds of Eldraine: Enchanting Tales,491,524,2674.82
6836,Dark Ritual,Urza's Saga,496,682,2674.12
243045,Circle of Dreams Druid (Extended Art),Adventures in the Forgotten Realms,176,176,2673.88
6484,Counterspell,Mercadian Masques,285,486,2673.77
591021,Bolt Bend,Foundations,787,1068,2673.45
118476,Natural Order,Eternal Masters,72,76,2670.99
222409,Turntimber Symbiosis,Zendikar Rising,592,889,2670.67
488273,Mount Doom,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,320,326,2670.18
456654,Serra Ascendant,Secret Lair Drop Series,62,63,2670.07
505833,Rejuvenating Springs (Borderless),Commander Masters,201,201,2667.61
5434,Tortured Existence,Stronghold,575,658,2665.76
192559,Leyline of Anticipation,Core Set 2020,362,367,2665.58
558332,"Kastral, the Windcrested (Borderless) (Raised Foil)",Bloomburrow,28,28,2665.29
565205,City on Fire (Rainbow Foil),Secret Lair Drop Series,145,153,2665.22
697422,Thought Vessel,Commander: Marvel Super Heroes,627,1042,2664.72
641751,"Haliya, Guided by Light (Borderless)",Edge of Eternities,419,471,2664.59
658480,"Kratos, Stoic Father",Secret Lair Drop Series,261,275,2663.88
631663,"Rosa, Resolute White Mage (Extended Art)",FINAL FANTASY,145,148,2662.86
504187,Ohran Frostfang (Borderless),Commander Masters,217,218,2662.53
262459,"Light-Paws, Emperor's Voice (Showcase)",Kamigawa: Neon Dynasty,215,220,2662.15
230289,"Esika, God of the Tree (Showcase)",Kaldheim,169,170,2661.71
673567,"Michelangelo, Improviser",Teenage Mutant Ninja Turtles,666,711,2659.99
523039,"Caesar, Legion's Emperor",Universes Beyond: Fallout,421,425,2659.12
456623,"Ulamog, the Ceaseless Hunger",Secret Lair Drop Series,105,107,2659.03
212208,The Locust God,Commander 2020,304,330,2658.55
539392,Sol Ring (Borderless) (Surge Foil),Universes Beyond: Fallout,11,11,2658.34
552946,Farewell,Commander: Modern Horizons 3,411,461,2657.34
14843,Akroma's Memorial,Future Sight,75,77,2657.05
541284,Psychic Frog (Retro Frame),Modern Horizons 3,178,228,2655.1
272559,Nautiloid Ship,Commander Legends: Battle for Baldur's Gate,186,187,2654.91
553202,Horizon of Progress,Commander: Modern Horizons 3,571,817,2652.77
624025,"Betor, Kin to All (Showcase)",Tarkir: Dragonstorm,101,102,2652.55
629994,Underworld Breach (2045) (Raised Foil),Secret Lair Drop Series,32,32,2652.18
236285,Spawning Kraken,Commander 2021,181,181,2650.89
221360,Undergrowth Stadium,Commander Legends,349,375,2649.42
454961,"Runadi, Behemoth Caller",Jumpstart 2022,159,162,2649.12
588005,"Iron Man, Titan of Innovation",Secret Lair Drop Series,114,116,2648.86
36316,Kuldotha Forgemaster,Scars of Mirrodin,309,318,2648.31
541391,"Mabel, Heir to Cragflame (Borderless) (Raised Foil)",Bloomburrow,15,15,2644.91
517247,Olorin's Searing Light (Borderless),Commander: The Lord of the Rings: Tales of Middle-earth,457,491,2644.56
618859,Sazh's Chocobo,FINAL FANTASY,1193,1851,2643.17
688960,Shared Roots,Secrets of Strixhaven: Mystical Archive,2455,4227,2641.83
129539,Consecrated Sphinx,Masterpiece Series: Amonkhet Invocations,17,17,2641.48
679208,Arcbound Ravager (Borderless),Teenage Mutant Ninja Turtles Source Material,654,831,2641.41
544864,Crackle with Power,Outlaws of Thunder Junction: Breaking News,357,365,2640.18
491987,"Ragavan, Nimble Pilferer (Serial Numbered)",March of the Machine: Multiverse Legends,3,3,2640.0
559750,"Toski, Bearer of Secrets (Borderless)",Special Guests,176,180,2639.93
503557,Thran Dynamo,Commander Masters,579,648,2638.16
202923,"Elesh Norn, Grand Cenobite",The List Reprints,119,120,2638.06
496085,Shadowborn Apostle (688),Secret Lair Drop Series,26,32,2637.06
637706,Desperate Ritual (1984) (Rainbow Foil),Secret Lair Drop Series,100,119,2636.67
686566,Reprieve,Secrets of Strixhaven: Mystical Archive,1015,1149,2636.58
680769,Hardened Scales,Secret Lair Drop Series,134,142,2636.55
632096,Absorb into Time - Temporal Extortion (Rainbow Foil),Secret Lair Drop Series,194,220,2635.97
104307,Steam Vents,Zendikar Expeditions,22,25,2635.34
664643,"Aang, Ascendant Airbender - Serra Ascendant (Rainbow Foil)",Secret Lair Drop Series,91,98,2634.23
262058,The Reality Chip,Kamigawa: Neon Dynasty,627,664,2633.12
631265,An Offer You Can't Refuse,Commander: FINAL FANTASY,826,1107,2632.62
697400,"X-23, Deadly Weapon",Commander: Marvel Super Heroes,452,480,2632.47
687523,Sheltered by Ghosts,Commander: Secrets of Strixhaven,834,1774,2632.43
10293,Sylvan Safekeeper,Judgment,84,100,2632.32
631040,"Terra, Magical Adept (Extended Art)",FINAL FANTASY,135,136,2631.46
498426,Witch-king of Angmar (Showcase),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,182,187,2630.69
457271,Maze of Ith,Dominaria Remastered,202,242,2630.03
615745,Radiant Lotus (Showcase) (Fracture Foil),Aetherdrift,21,24,2629.64
190653,Snow-Covered Forest,Modern Horizons,570,2014,2629.13
686593,Dreamroot Cascade (Borderless),Secrets of Strixhaven,1043,1198,2628.53
122843,Aether Vial,Masterpiece Series: Kaladesh Inventions,20,30,2627.72
580718,Abhorrent Oculus,Promo Pack: Duskmourn: House of Horror,192,206,2627.04
212197,Call the Coppercoats,Commander 2020,321,389,2626.81
6260,Thran Dynamo,Urza's Destiny,176,214,2626.78
528210,Sol Ring (1494),Secret Lair Drop Series,32,32,2626.77
216249,"Sheoldred, Whispering One",Jumpstart,111,121,2626.73
624339,Lightning Greaves,Commander: Tarkir: Dragonstorm,523,604,2626.52
559627,Fountainport,Bloomburrow,725,823,2625.92
531381,Temple Garden (Retro Frame) (Serial Numbered),Ravnica Remastered,2,2,2625.23
456576,Eldrazi Temple,Secret Lair Drop Series,45,58,2625.1
180959,Seize the Day,Ultimate Masters,169,169,2625.02
557275,Fear of Missing Out,Duskmourn: House of Horror,671,822,2624.82
591313,"Krenko, Mob Boss",Foundations,1026,1429,2624.21
687518,Guardian Augmenter,Commander: Secrets of Strixhaven,1070,1741,2623.89
456558,Seize the Day,Secret Lair Drop Series,78,78,2623.27
687341,Defiling Daemogoth,Commander: Secrets of Strixhaven,951,1248,2621.67
276661,"Emrakul, the Aeons Torn (Borderless)",Double Masters 2022,104,114,2619.72
286154,Poxwalkers,"Universes Beyond: Warhammer 40,000",199,253,2618.47
218871,"Avacyn, Angel of Hope",Double Masters,59,73,2617.3
145331,Consecrated Sphinx,Iconic Masters,78,82,2617.09
4925,Underground River,Ice Age,85,111,2616.76
552614,Wrath of the Skies,Modern Horizons 3,820,1504,2616.23
673730,Ocelot Pride,Promo Pack: Lorwyn Eclipsed,63,63,2616.08
267937,Parallel Lives,Judge Promos,63,64,2615.2
451202,Deathrite Shaman,Secret Lair Countdown Kit,108,118,2615.03
591270,Bloom Tender (Showcase),Special Guests,201,208,2614.93
623899,Island (0288),Tarkir: Dragonstorm,262,331,2614.19
699615,"Thor, Guardian of Midgard (Borderless)",Commander: Marvel Super Heroes,583,625,2613.16
118403,Wasteland,Eternal Masters,79,101,2612.8
652040,Ponder (Borderless),Marvel Universe Eternal-Legal,387,434,2612.62
179454,"Ulamog, the Infinite Gyre",Ultimate Masters,73,73,2612.26
187246,God-Pharaoh's Statue,War of the Spark,601,760,2611.71
267054,Spire Garden,Commander Legends: Battle for Baldur's Gate,367,396,2611.06
180772,Gamble,Ultimate Masters,156,158,2610.85
688855,Bitter Triumph,Secrets of Strixhaven: Mystical Archive,2184,3343,2610.71
632157,Tidus's Brotherhood Sword - Sword of Truth and Justice,Secret Lair Drop Series,98,101,2610.64
9495,Seize the Day,Odyssey,165,166,2609.71
525875,Chandra's Ignition,Commander: The Lost Caverns of Ixalan,444,465,2609.65
203098,Umbral Mantle,The List Reprints,256,256,2609.16
163898,Metalworker - 2000 Jon Finkel (UDS),World Championship Decks,85,105,2604.78
590102,Creeping Bloodsucker,Foundations Jumpstart,496,607,2604.76
118447,Mystical Tutor,Eternal Masters,138,142,2603.91
624539,Clarion Conqueror,Tarkir: Dragonstorm,535,790,2603.84
233863,Damnation,Time Spiral: Remastered,118,122,2602.72
590827,An Offer You Can't Refuse (Borderless),Foundations,417,427,2602.46
122664,Panharmonicon,Kaladesh,395,424,2602.11
591198,Sire of Seven Deaths (Borderless) (Mana Foil),Foundations,13,13,2599.3
517869,"Galadriel, Light of Valinor (Borderless) (Surge Foil)",Commander: The Lord of the Rings: Tales of Middle-earth,30,30,2599.25
579060,Persistent Constrictor (Extended Art),Commander: Duskmourn: House of Horror,193,197,2598.98
235162,Counterspell,Strixhaven: Mystical Archive,307,336,2598.14
206250,Spellseeker,Judge Promos,39,43,2595.07
475524,Plains (267) - Full Art,Phyrexia: All Will Be One,601,1768,2594.55
539950,Assaultron Invader - Walking Ballista (Showcase),Universes Beyond: Fallout,116,117,2594.34
662077,Earthshape (Borderless),Avatar: The Last Airbender: Eternal-Legal,347,364,2594.24
651850,Impostor Syndrome (Extended Art),Marvel's Spider-Man,328,343,2594.17
32609,Fabricate,Magic 2010 (M10),358,367,2593.12
671204,Evolution Sage,Commander: Lorwyn Eclipsed,858,1029,2592.71
530023,Crashing Footfalls (Borderless),Special Guests,258,308,2592.28
686645,Archmage Emeritus (Borderless),Special Guests,522,539,2591.69
635378,Champions from Beyond (Extended Art),Commander: FINAL FANTASY,443,522,2589.69
689412,Fracture (JP Alternate Art) (Silver Scroll Foil),Secrets of Strixhaven: Mystical Archive,172,174,2589.44
518919,Wedding Ring,Universes Beyond: Doctor Who,260,263,2589.41
697126,"Doctor Strange, Surgeon",Commander: Marvel Super Heroes,666,822,2589.23
559611,"Derevi, Empyrial Tactician (Borderless)",Commander: Bloomburrow,250,252,2588.28
499213,"Arwen, Mortal Queen",Universes Beyond: The Lord of the Rings: Tales of Middle-earth,373,383,2587.07
70793,Green Sun's Zenith,From the Vault: Twenty,83,90,2586.41
504636,Finale of Devastation (Foil Etched),Commander Masters,30,30,2585.16
490572,Hoarding Broodlord,March of the Machine,518,529,2585.02
625669,Command Tower (7012) (Rainbow Foil),Secret Lair Drop Series,437,566,2584.67
243432,The Book of Exalted Deeds,Adventures in the Forgotten Realms,297,307,2583.91
673659,"Mikey & Leo, Chaos & Order",Teenage Mutant Ninja Turtles,1030,1159,2582.59
273423,Decanter of Endless Water (Showcase),Commander Legends: Battle for Baldur's Gate,696,913,2581.9
91110,Chord of Calling,Magic 2015 (M15),428,464,2581.85
58931,Battle Hymn,Avacyn Restored,1004,1342,2580.99
633047,"Marwyn, the Nurturer (Rainbow Foil)",Secret Lair Drop Series,139,142,2580.31
679603,Coin of Mastery,Commander: Teenage Mutant Ninja Turtles,929,1305,2579.76
275220,Tiamat,The List Reprints,103,106,2579.59
212220,Tidal Barracuda,Commander 2020,244,260,2576.56
527822,Totec's Spear - Shadowspear,Secret Lair Drop Series,37,37,2576.39
181716,Lightning Bolt,MagicFest Cards,305,517,2576.04
504617,Reliquary Tower,Commander Masters,562,606,2572.76
230869,Righteous Valkyrie,Kaldheim,446,492,2572.55
5355,Hermit Druid,Stronghold,154,213,2571.52
276378,Consecrated Sphinx,Double Masters 2022,73,73,2571.1
541289,"Ajani, Nacatl Pariah (Borderless) (Textured Foil)",Modern Horizons 3,52,56,2570.6
192543,Veil of Summer,Core Set 2020,476,571,2568.4
548636,Flare of Denial (Borderless),Modern Horizons 3,148,167,2568.05
563223,Mirri's Guile (Future Sight),Mystery Booster 2,224,246,2567.35
96362,"Sidisi, Undead Vizier",Dragons of Tarkir,324,329,2566.99
145877,"Grimlock, Dinobot Leader // Grimlock, Ferocious King",Media Promos,12,12,2566.88
286037,Keeper of Secrets,"Universes Beyond: Warhammer 40,000",227,228,2566.8
512199,"Kellan, the Fae-Blooded",Wilds of Eldraine,415,462,2566.74
637702,Aggravated Assault (1983) (Rainbow Foil),Secret Lair Drop Series,91,95,2566.17
235501,Mizzix's Mastery,Strixhaven: Mystical Archive,234,240,2566.13
633139,Summon: Titan (Borderless),FINAL FANTASY,436,445,2565.77
638900,"Sothera, the Supervoid (Showcase)",Edge of Eternities,117,120,2562.82
273535,Bothersome Quasit,Commander Legends: Battle for Baldur's Gate,175,176,2561.76
236538,Witch's Clinic,Commander 2021,195,202,2561.4
8725,Dark Ritual,Beta Edition,16,20,2561.2
540892,Mutational Advantage,Universes Beyond: Fallout,335,344,2560.45
619670,"Teval, the Balanced Scale (Borderless)",Commander: Tarkir: Dragonstorm,645,760,2559.82
229291,Cavern of Souls,The List Reprints,46,50,2559.19
661940,The Legend of Yangchen (Borderless),Avatar: The Last Airbender,331,348,2558.02
513861,Misleading Signpost,Commander: Wilds of Eldraine,175,180,2557.49
256440,Teferi's Puzzle Box (Silver Laminate),Secret Lair Drop Series,103,105,2554.84
552314,"Kozilek, the Broken Reality",Modern Horizons 3,621,718,2554.48
253436,Swamp (273),Innistrad: Crimson Vow,541,2371,2553.44
687374,Archaeomancer's Map,Commander: Secrets of Strixhaven,1122,1574,2553.15
697602,Seize the Day,Commander: Marvel Super Heroes,396,788,2553.01
695490,"Boseiju, Who Shelters All",Secret Lair Drop Series,78,116,2551.78
518090,Lorien Revealed (Showcase Scrolls),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,128,164,2551.34
71521,"Oloro, Ageless Ascetic",Commander 2013,142,142,2550.34
13891,Magewright's Stone,Dissension,269,278,2550.04
589392,"Vilis, Broker of Blood (Anime)",Foundations Jumpstart,273,302,2549.72
478440,Phyrexian Arena,Phyrexia: All Will Be One,574,604,2549.45
7250,Submerge,Nemesis,238,277,2549.14
660630,Mystic Sanctuary,Secret Lair Drop Series,106,127,2548.84
188119,"Krenko, Tin Street Kingpin",War of the Spark,790,836,2548.69
698026,Propaganda,Commander: Marvel Super Heroes,560,896,2548.47
501900,"Nekusar, the Mindrazer",Secret Lair Drop Series,47,47,2548.47
643052,"Evendo, Waking Haven (Borderless) (Galaxy Foil)",Edge of Eternities,43,43,2548.38
493994,"Linvala, Keeper of Silence",Secret Lair Drop Series,71,71,2548.16
696665,Earth's Mightiest Heroes (Borderless),Marvel Super Heroes,544,603,2547.72
452418,Platinum Angel,The Brothers' War: Retro Frame Artifacts,227,255,2546.31
97649,Underground Sea (CE),Collector's Edition,6,6,2546.06
696538,"Nick Fury, Agent of S.H.I.E.L.D. (Borderless) (0314)",Marvel Super Heroes,573,591,2545.95
671027,Devoted Druid (Borderless),Special Guests,224,233,2544.75
5814,City of Solitude,Visions,124,137,2544.43
562741,Overlord of the Hauntwoods (Showcase),Duskmourn: House of Horror,67,75,2544.29
504536,Steelshaper's Gift (Borderless),Commander Masters,298,313,2542.99
9506,Call of the Herd,Odyssey,61,110,2541.25
499947,"Witch-king, Bringer of Ruin",Universes Beyond: The Lord of the Rings: Tales of Middle-earth,188,195,2540.64
632188,Dawn Warriors' Legacy - Mizzix's Mastery (Showcase),FINAL FANTASY: Through the Ages,458,471,2540.13
495598,"Calix, Guided by Fate",March of the Machine: The Aftermath,195,197,2539.48
558411,Liliana of the Dark Realms (Borderless),Commander: Bloomburrow,125,125,2539.31
206648,Nyx Lotus,Theros Beyond Death,430,461,2538.93
503440,Insurrection (Borderless),Commander Masters,180,182,2538.53
698200,"Bast, Panther Goddess",Commander: Marvel Super Heroes,503,535,2537.82
698045,Patchwork Banner,Commander: Marvel Super Heroes,496,901,2537.79
14137,Thrumming Stone,Coldsnap,101,107,2536.29
544269,"Gisa, the Hellraiser",Outlaws of Thunder Junction,413,420,2536.18
656600,Animate Dead (Rainbow Foil),Secret Lair Drop Series,45,46,2535.91
615167,Chromatic Lantern,Commander: Aetherdrift,998,1620,2535.78
660610,"Katara, the Fearless (Borderless)",Avatar: The Last Airbender,308,319,2534.49
215338,"Ugin, the Spirit Dragon",Core Set 2021,198,208,2534.37
454197,Urza's Saga,The List Reprints,61,62,2534.17
18655,Greater Auramancy,Shadowmoor,77,80,2533.35
555861,Edward Kenway,Universes Beyond: Assassin's Creed,367,395,2533.15
478328,Bloated Contaminator,Phyrexia: All Will Be One,644,737,2532.71
126281,Chalice of the Void,Masterpiece Series: Kaladesh Inventions,16,17,2531.39
243778,"Klauth, Unrivaled Ancient",Commander: Adventures in the Forgotten Realms,177,191,2531.38
662796,"Zuko, Firebending Master (Extended Art)",Avatar: The Last Airbender: Eternal-Legal,153,153,2530.64
164359,Unwind,Dominaria,1391,1745,2530.44
689084,Scheming Silvertongue (Extended Art),Secrets of Strixhaven,746,826,2530.0
632741,"Lindblum, Industrial Regency",FINAL FANTASY,965,1127,2529.88
285071,Windfall,30th Anniversary Promos,191,286,2529.38
504533,Imp's Mischief,Commander Masters,334,359,2529.09
563212,Stifle (Future Sight),Mystery Booster 2,199,235,2527.63
226104,Mnemonic Deluge,Commander Legends,329,346,2527.38
552621,Strix Serenade,Modern Horizons 3,850,1160,2527.36
687547,Swords to Plowshares,Commander: Secrets of Strixhaven,887,1523,2527.11
698206,Panther Robot,Commander: Marvel Super Heroes,411,489,2526.64
149174,Misdirection,Duel Decks: Merfolk vs. Goblins,222,231,2525.67
450541,Phyrexian Metamorph (Borderless),Secret Lair Drop Series,79,79,2524.8
276326,Bloom Tender (Borderless),Double Masters 2022,172,174,2524.37
536016,Trouble in Pairs (Extended Art),Commander: Murders at Karlov Manor,91,91,2524.23
273711,Grim Hireling,Commander Legends: Battle for Baldur's Gate,184,199,2522.9
215373,Peer into the Abyss,Core Set 2021,790,845,2522.01
642853,Great Furnace,Commander: Edge of Eternities,691,1051,2521.55
11597,Whispersilk Cloak,Darksteel,715,850,2520.67
633127,To the Crystal Tower - Cryptic Command (Showcase),FINAL FANTASY: Through the Ages,384,409,2518.37
145438,Mindcrank,Iconic Masters,242,245,2518.08
11771,Engineered Explosives,Fifth Dawn,132,178,2516.25
624698,Night's Whisper (1937) (Rainbow Foil),Secret Lair Drop Series,142,276,2513.65
674654,The Wise Mothman,Secret Lair Drop Series,257,274,2513.08
545144,Generous Plunderer (Showcase),Outlaws of Thunder Junction: The Big Score,46,46,2511.96
524342,Compy Swarm (Borderless),Universes Beyond: Jurassic World Collection,257,265,2509.19
